T nFsrh nFBsrh dnsrh nF nFB dn
290 1.200517431E+00 1.137442987E+00 6.307444400E-02 1.173569633E+00 1.133271745E+00 4.029788800E-02
295 1.209621485E+00 1.142152824E+00 6.746866100E-02 1.175249997E+00 1.136794530E+00 3.845546700E-02
300 1.207925319E+00 1.146440359E+00 6.148496000E-02 1.177955049E+00 1.139657936E+00 3.829711300E-02
305 1.216800216E+00 1.149898405E+00 6.690181100E-02 1.184008539E+00 1.141816695E+00 4.219184400E-02
310 1.215358487E+00 1.152453480E+00 6.290500700E-02 1.189393792E+00 1.143275159E+00 4.611863300E-02
315 1.218420958E+00 1.155281419E+00 6.313953900E-02 1.193878545E+00 1.143892551E+00 4.998599400E-02
320 1.226762122E+00 1.158336615E+00 6.842550700E-02 1.197342419E+00 1.143815272E+00 5.352714700E-02
325 1.229996484E+00 1.160671631E+00 6.932485300E-02 1.199543333E+00 1.142836064E+00 5.670726900E-02
330 1.237275518E+00 1.161876327E+00 7.539919100E-02 1.200510642E+00 1.141107060E+00 5.940358200E-02
335 1.243856984E+00 1.162587163E+00 8.126982100E-02 1.200130993E+00 1.138700163E+00 6.143083000E-02
340 1.244346210E+00 1.162686529E+00 8.165968100E-02 1.198276901E+00 1.139273589E+00 5.900331200E-02
