T nFsrh nFBsrh dnsrh nF nFB dn
290 1.200614473E+00 1.145025124E+00 5.558934900E-02 1.199457641E+00 1.144590976E+00 5.486666500E-02
295 1.209761365E+00 1.151263575E+00 5.849779000E-02 1.198137671E+00 1.150678032E+00 4.745963900E-02
300 1.208107337E+00 1.157416952E+00 5.069038500E-02 1.206894041E+00 1.156660248E+00 5.023379300E-02
305 1.217057402E+00 1.158614437E+00 5.844296500E-02 1.205555167E+00 1.157496098E+00 4.805906900E-02
310 1.219245339E+00 1.162127462E+00 5.711787700E-02 1.208313040E+00 1.160958816E+00 4.735422400E-02
315 1.218849584E+00 1.166046839E+00 5.280274500E-02 1.216597761E+00 1.164600848E+00 5.199691300E-02
320 1.227348062E+00 1.169433533E+00 5.791452900E-02 1.220011145E+00 1.167651977E+00 5.235916800E-02
325 1.230760057E+00 1.171913944E+00 5.884611300E-02 1.227306450E+00 1.169754347E+00 5.755210300E-02
330 1.238293389E+00 1.173591588E+00 6.470180100E-02 1.234015215E+00 1.171000915E+00 6.301430000E-02
335 1.245196127E+00 1.174903976E+00 7.029215100E-02 1.238993714E+00 1.171836191E+00 6.715752300E-02
340 1.247079976E+00 1.175759752E+00 7.132022400E-02 1.238678184E+00 1.174251879E+00 6.442630500E-02
