T nFsrh nFBsrh dnsrh nF nFB dn
290 1.193115496E+00 1.129046973E+00 6.406852300E-02 1.168491309E+00 1.125922473E+00 4.256883600E-02
295 1.191279922E+00 1.134396683E+00 5.688323900E-02 1.175639023E+00 1.130356742E+00 4.528228100E-02
300 1.199786598E+00 1.139448723E+00 6.033787500E-02 1.177124448E+00 1.134296504E+00 4.282794400E-02
305 1.208120070E+00 1.144148876E+00 6.397119400E-02 1.179658412E+00 1.137667038E+00 4.199137400E-02
310 1.206347832E+00 1.148493715E+00 5.785411700E-02 1.185544270E+00 1.140448141E+00 4.509612900E-02
315 1.208800160E+00 1.152374917E+00 5.642524300E-02 1.190661000E+00 1.142521918E+00 4.813908200E-02
320 1.211947682E+00 1.155703509E+00 5.624417300E-02 1.194720994E+00 1.143799471E+00 5.092152300E-02
325 1.218878699E+00 1.158484565E+00 6.039413400E-02 1.197927359E+00 1.144292879E+00 5.363448000E-02
330 1.225141697E+00 1.160823107E+00 6.431859000E-02 1.199694974E+00 1.144117736E+00 5.557723800E-02
335 1.230496080E+00 1.162572142E+00 6.792393800E-02 1.200381345E+00 1.143157698E+00 5.722364700E-02
340 1.234670313E+00 1.163025533E+00 7.164478000E-02 1.199414363E+00 1.144098626E+00 5.531573700E-02
