N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.017316287E+00 1.015768368E+00 1.014612825E+00 1.013679465E+00
1.600000000E+01 1.258163566E+00 1.254363799E+00 1.250929602E+00 1.247754255E+00
1.700000000E+01 1.326527484E+00 1.323397114E+00 1.319625855E+00 1.318097849E+00
1.549996187E+01 1.196511258E+00 1.186535822E+00 1.179152328E+00 1.172161071E+00
1.649996187E+01 1.288919404E+00 1.286248592E+00 1.283795384E+00 1.281791875E+00
1.674996808E+01 1.307181003E+00 1.302765213E+00 1.300620266E+00 1.298735331E+00
1.624993176E+01 1.273951025E+00 1.270679527E+00 1.268053647E+00 1.265347920E+00
1.574996808E+01 1.237139829E+00 1.231700509E+00 1.227053649E+00 1.223707963E+00
1.524993176E+01 1.091559582E+00 1.072931174E+00 1.055674585E+00 1.040682181E+00
