N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.067522868E+00 1.066462859E+00 1.065481016E+00 1.064526218E+00
1.600000000E+01 1.179884475E+00 1.163226838E+00 1.147055443E+00 1.135620916E+00
1.700000000E+01 1.345661895E+00 1.341556975E+00 1.337721970E+00 1.335235950E+00
1.549996187E+01 1.013641349E+00 1.012718517E+00 1.012029782E+00 1.011471119E+00
1.649996187E+01 1.295102401E+00 1.289862446E+00 1.284287977E+00 1.279126888E+00
1.674996808E+01 1.322169324E+00 1.316442624E+00 1.312717678E+00 1.308820209E+00
1.624993176E+01 1.258137294E+00 1.249191916E+00 1.240907118E+00 1.231705257E+00
1.574996808E+01 1.009885054E+00 1.008806974E+00 1.008068923E+00 1.007491148E+00
1.524993176E+01 1.027813082E+00 1.026903293E+00 1.026139108E+00 1.025457180E+00
