N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.156006256E+00 1.146554547E+00 1.137417645E+00 1.127799847E+00
1.600000000E+01 1.253442233E+00 1.250573930E+00 1.248179614E+00 1.244977016E+00
1.700000000E+01 1.319515448E+00 1.315181180E+00 1.311171793E+00 1.309459186E+00
1.549996187E+01 1.226818423E+00 1.222586061E+00 1.220408331E+00 1.217720459E+00
1.649996187E+01 1.281729003E+00 1.277885868E+00 1.275504621E+00 1.273266222E+00
1.674996808E+01 1.299375518E+00 1.294050485E+00 1.291852799E+00 1.289788657E+00
1.624993176E+01 1.266408796E+00 1.263537165E+00 1.261025643E+00 1.258973417E+00
1.574996808E+01 1.240840157E+00 1.237934954E+00 1.234601067E+00 1.232660200E+00
1.524993176E+01 1.205224096E+00 1.200257585E+00 1.196143552E+00 1.192160671E+00
