N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.016640902E+00 1.015273166E+00 1.014251508E+00 1.013426965E+00
1.600000000E+01 1.251426927E+00 1.247920612E+00 1.244593582E+00 1.241394617E+00
1.700000000E+01 1.287548551E+00 1.284742700E+00 1.280883272E+00 1.279010960E+00
1.549996187E+01 1.193696428E+00 1.183267613E+00 1.175195636E+00 1.167315911E+00
1.649996187E+01 1.271819909E+00 1.269814719E+00 1.267642822E+00 1.265710221E+00
1.674996808E+01 1.280927291E+00 1.277153806E+00 1.275199179E+00 1.273239293E+00
1.624993176E+01 1.263113288E+00 1.260366470E+00 1.257982948E+00 1.255352399E+00
1.574996808E+01 1.232947517E+00 1.227536956E+00 1.222755555E+00 1.219136286E+00
1.524993176E+01 1.088945815E+00 1.068839552E+00 1.049718352E+00 1.032498855E+00
