X Y Yfit
2.4000000E+1 1.1570000E-4 1.1557719E-4
4.5000000E+1 1.1550000E-4 1.1562109E-4
6.4000000E+1 1.1540000E-4 1.1566079E-4
8.3000000E+1 1.1550000E-4 1.1570047E-4
1.0200000E+2 1.1580000E-4 1.1574014E-4
1.2100000E+2 1.1590000E-4 1.1577979E-4
1.4000000E+2 1.1580000E-4 1.1581943E-4
1.5900000E+2 1.1570000E-4 1.1585905E-4
1.7800000E+2 1.1570000E-4 1.1589865E-4
1.9700000E+2 1.1600000E-4 1.1593824E-4
2.1500000E+2 1.1600000E-4 1.1597573E-4
2.3500000E+2 1.1610000E-4 1.1601736E-4
2.5400000E+2 1.1580000E-4 1.1605690E-4
2.7300000E+2 1.1590000E-4 1.1609642E-4
2.9200000E+2 1.1610000E-4 1.1613592E-4
3.1100000E+2 1.1630000E-4 1.1617541E-4
3.3000000E+2 1.1640000E-4 1.1621488E-4
3.4900000E+2 1.1620000E-4 1.1625434E-4
3.6800000E+2 1.1610000E-4 1.1629377E-4
3.8700000E+2 1.1630000E-4 1.1633319E-4
4.0600000E+2 1.1650000E-4 1.1637260E-4
4.2500000E+2 1.1660000E-4 1.1641198E-4
4.4400000E+2 1.1640000E-4 1.1645136E-4
4.6300000E+2 1.1630000E-4 1.1649071E-4
4.8400000E+2 1.1640000E-4 1.1653418E-4
5.0100000E+2 1.1670000E-4 1.1656936E-4
5.2000000E+2 1.1680000E-4 1.1660867E-4
5.3900000E+2 1.1670000E-4 1.1664795E-4
5.5800000E+2 1.1650000E-4 1.1668722E-4
5.7700000E+2 1.1670000E-4 1.1672647E-4
5.9800000E+2 1.1670000E-4 1.1676984E-4
6.1500000E+2 1.1700000E-4 1.1680493E-4
6.3400000E+2 1.1700000E-4 1.1684413E-4
6.5300000E+2 1.1690000E-4 1.1688331E-4
6.7200000E+2 1.1680000E-4 1.1692248E-4
6.9100000E+2 1.1690000E-4 1.1696163E-4
7.1000000E+2 1.1730000E-4 1.1700076E-4
7.2900000E+2 1.1720000E-4 1.1703988E-4
7.4800000E+2 1.1710000E-4 1.1707897E-4
7.6700000E+2 1.1700000E-4 1.1711805E-4
7.8600000E+2 1.1720000E-4 1.1715712E-4
8.0500000E+2 1.1730000E-4 1.1719616E-4
8.2400000E+2 1.1740000E-4 1.1723519E-4
8.4300000E+2 1.1730000E-4 1.1727420E-4
8.6200000E+2 1.1720000E-4 1.1731320E-4
8.8100000E+2 1.1720000E-4 1.1735218E-4
9.0000000E+2 1.1760000E-4 1.1739114E-4
9.1800000E+2 1.1760000E-4 1.1742803E-4
9.3700000E+2 1.1750000E-4 1.1746695E-4
9.5700000E+2 1.1740000E-4 1.1750791E-4
9.7800000E+2 1.1760000E-4 1.1755089E-4
9.9500000E+2 1.1780000E-4 1.1758567E-4
1.0140000E+3 1.1790000E-4 1.1762453E-4
1.0330000E+3 1.1780000E-4 1.1766336E-4
1.0520000E+3 1.1760000E-4 1.1770218E-4
1.0710000E+3 1.1770000E-4 1.1774099E-4
1.0900000E+3 1.1780000E-4 1.1777977E-4
1.1090000E+3 1.1790000E-4 1.1781854E-4
1.1280000E+3 1.1800000E-4 1.1785729E-4
1.1470000E+3 1.1790000E-4 1.1789602E-4
1.1660000E+3 1.1770000E-4 1.1793473E-4
1.1840000E+3 1.1790000E-4 1.1797139E-4
1.2040000E+3 1.1820000E-4 1.1801210E-4
1.2230000E+3 1.1820000E-4 1.1805076E-4
1.2420000E+3 1.1820000E-4 1.1808941E-4
1.2610000E+3 1.1790000E-4 1.1812803E-4
1.2800000E+3 1.1810000E-4 1.1816664E-4
1.2990000E+3 1.1810000E-4 1.1820523E-4
1.3180000E+3 1.1830000E-4 1.1824380E-4
1.3390000E+3 1.1820000E-4 1.1828641E-4
1.3580000E+3 1.1800000E-4 1.1832494E-4
1.3750000E+3 1.1810000E-4 1.1835940E-4
1.3940000E+3 1.1840000E-4 1.1839790E-4
1.4130000E+3 1.1860000E-4 1.1843638E-4
1.4320000E+3 1.1850000E-4 1.1847484E-4
1.4530000E+3 1.1850000E-4 1.1851733E-4
1.4700000E+3 1.1820000E-4 1.1855172E-4
1.4890000E+3 1.1850000E-4 1.1859012E-4
1.5080000E+3 1.1860000E-4 1.1862851E-4
