N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.008928530E-01 -9.091307500E-02 -8.251787700E-02 -7.577242400E-02
1.600000000E+01 2.688634000E-02 2.688516100E-02 2.653300300E-02 2.630030200E-02
1.700000000E+01 6.826235700E-02 6.659175900E-02 6.413441600E-02 6.370550100E-02
1.549996187E+01 -3.937381700E-02 -4.313125900E-02 -4.347350000E-02 -4.272266000E-02
1.649996187E+01 5.309255700E-02 5.347832100E-02 5.300765300E-02 5.254100300E-02
1.674996808E+01 6.394324600E-02 6.167001000E-02 6.124829100E-02 6.038572700E-02
1.624993176E+01 4.050118000E-02 4.075263100E-02 4.056866600E-02 4.002735100E-02
1.574996808E+01 8.231296000E-03 7.346645000E-03 6.463492000E-03 7.210071000E-03
1.524993176E+01 -1.680570450E-01 -1.739225370E-01 -1.747706710E-01 -1.721148590E-01
