T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
330 001_330 35.134 5.434270E-1 3.798915E+1 7.981710E+1 1.647770E+1 4.601580E-1 3.580878E+1 1.000000E+2 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 1.000E+16
330 002_330 35.134 5.428180E-1 3.793232E+1 7.980410E+1 1.643190E+1 4.595860E-1 3.575378E+1 1.000000E+2 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 1.000E+16
330 003_330 35.134 5.419660E-1 3.785124E+1 7.978560E+1 1.636730E+1 4.588030E-1 3.567383E+1 1.000000E+2 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 1.000E+16
330 004_330 35.134 5.407980E-1 3.773698E+1 7.975930E+1 1.627740E+1 4.577640E-1 3.555841E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 1.000E+16
330 005_330 35.134 5.392090E-1 3.757872E+1 7.972670E+1 1.615490E+1 4.564340E-1 3.539364E+1 1.000000E+2 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 1.000E+16
330 006_330 35.134 5.371290E-1 3.736453E+1 7.965220E+1 1.598580E+1 4.547250E-1 3.515493E+1 1.000000E+2 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 1.000E+16
330 007_330 35.134 5.345660E-1 3.708333E+1 7.959210E+1 1.577790E+1 4.520210E-1 3.490525E+1 1.000000E+2 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 1.000E+16
330 008_330 35.134 5.315410E-1 3.672792E+1 7.951820E+1 1.552390E+1 4.490830E-1 3.456792E+1 1.000000E+2 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 1.000E+16
330 009_330 35.134 5.280470E-1 3.629823E+1 7.943770E+1 1.522600E+1 4.460800E-1 3.413283E+1 1.000000E+2 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 1.000E+16
330 010_330 35.134 5.242350E-1 3.580286E+1 7.930620E+1 1.488510E+1 4.423670E-1 3.364865E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 1.000E+16
330 011_330 35.134 5.202580E-1 3.525688E+1 7.919560E+1 1.452660E+1 4.384830E-1 3.312917E+1 1.000000E+2 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 1.000E+16
330 012_330 35.134 5.160350E-1 3.467613E+1 7.905470E+1 1.414610E+1 4.349610E-1 3.252275E+1 1.000000E+2 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 1.000E+16
330 013_330 35.134 5.117500E-1 3.407116E+1 7.892480E+1 1.376120E+1 4.304380E-1 3.197031E+1 1.000000E+2 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 1.000E+16
