fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00S1 7:23 300.4 38.6 1.000E+000 2.772E+000 1.307E-005 1.564E+004 2.694E+000 1.748E-008 1.453E-005 5.883E-002 1.452E-005 2.452E-007 2.870E-001 3.150E-002 7.760E-006 2.516E-003 
00S2 7:40 305.1 38 1.000E+000 2.853E+000 1.265E-005 1.319E+004 2.670E+000 2.057E-008 1.446E-005 5.031E-002 1.445E-005 2.043E-007 2.810E-001 2.670E-002 7.623E-006 7.733E-003 
00S3 7:54 307.4 37.72 1.000E+000 3.018E+000 1.193E-005 1.208E+004 2.664E+000 2.218E-008 1.458E-005 4.693E-002 1.457E-005 1.905E-007 2.786E-001 2.480E-002 7.652E-006 1.786E-003 
00S4 8:7 309.8 37.42 1.000E+000 3.149E+000 1.093E-005 1.098E+004 2.668E+000 2.320E-008 1.457E-005 4.253E-002 1.456E-005 1.707E-007 2.756E-001 2.230E-002 7.619E-006 7.965E-003 
00S5 8:20 312.6 37.09 1.000E+000 3.221E+000 1.087E-005 9.777E+003 2.658E+000 2.505E-008 1.483E-005 3.886E-002 1.482E-005 1.573E-007 2.731E-001 2.030E-002 7.709E-006 3.240E-003 
00S6 8:34 315.6 36.74 1.000E+000 3.317E+000 1.027E-005 8.579E+003 2.654E+000 2.689E-008 1.481E-005 3.445E-002 1.479E-005 1.376E-007 2.701E-001 1.790E-002 7.646E-006 1.112E-003 
00S7 8:51 318.5 36.4 1.000E+000 4.034E+000 9.645E-006 7.511E+003 2.642E+000 2.953E-008 1.459E-005 3.067E-002 1.457E-005 1.195E-007 2.676E-001 1.590E-002 7.471E-006 1.088E-003 
00S8 9:8 321.8 36.03 1.000E+000 3.881E+000 1.040E-005 6.406E+003 2.634E+000 3.249E-008 1.476E-005 2.734E-002 1.473E-005 1.068E-007 2.653E-001 1.410E-002 7.521E-006 1.028E-003 
00S9 9:25 324.4 35.74 1.000E+000 4.307E+000 1.273E-005 5.617E+003 2.606E+000 3.614E-008 1.375E-005 2.352E-002 1.371E-005 8.480E-008 2.628E-001 1.210E-002 6.950E-006 2.025E-003 
0S10 9:41 328.3 35.32 1.000E+000 4.107E+000 1.036E-005 4.568E+003 2.608E+000 3.905E-008 1.465E-005 2.099E-002 1.461E-005 8.005E-008 2.611E-001 1.070E-002 7.412E-006 7.933E-004 
0S11 9:55 331.1 35.02 1.000E+000 3.913E+000 1.087E-005 3.916E+003 2.593E+000 4.277E-008 1.473E-005 1.896E-002 1.469E-005 7.234E-008 2.598E-001 9.700E-003 7.380E-006 6.941E-004 
0S12 10:12 334.9 34.62 1.000E+000 4.796E+000 1.178E-005 3.163E+003 2.572E+000 4.801E-008 1.522E-005 1.680E-002 1.516E-005 6.581E-008 2.583E-001 8.500E-003 7.652E-006 7.512E-004 
