X Y Yfit
1.000E-2 8.734E-13 8.961E-13 5.550E+2 5.550E+2
2.000E-2 2.102E-12 2.147E-12 5.550E+2 5.550E+2
3.000E-2 3.833E-12 3.897E-12 5.550E+2 5.550E+2
4.000E-2 6.274E-12 6.347E-12 5.550E+2 5.550E+2
5.000E-2 9.725E-12 9.782E-12 5.550E+2 5.550E+2
6.000E-2 1.461E-11 1.461E-11 5.550E+2 5.550E+2
7.000E-2 2.151E-11 2.139E-11 5.550E+2 5.550E+2
8.000E-2 3.127E-11 3.094E-11 5.550E+2 5.550E+2
9.000E-2 4.508E-11 4.441E-11 5.550E+2 5.550E+2
1.000E-1 6.460E-11 6.342E-11 5.550E+2 5.550E+2
1.100E-1 9.220E-11 9.029E-11 5.550E+2 5.550E+2
1.200E-1 1.312E-10 1.283E-10 5.550E+2 5.550E+2
1.300E-1 1.864E-10 1.822E-10 5.550E+2 5.550E+2
1.400E-1 2.643E-10 2.586E-10 5.550E+2 5.550E+2
1.500E-1 3.746E-10 3.670E-10 5.550E+2 5.550E+2
1.600E-1 5.307E-10 5.212E-10 5.550E+2 5.550E+2
1.700E-1 7.517E-10 7.405E-10 5.550E+2 5.550E+2
1.800E-1 1.065E-9 1.053E-9 5.550E+2 5.550E+2
1.900E-1 1.509E-9 1.498E-9 5.550E+2 5.550E+2
2.000E-1 2.141E-9 2.132E-9 5.550E+2 5.550E+2
2.100E-1 3.039E-9 3.039E-9 5.550E+2 5.550E+2
2.200E-1 4.318E-9 4.333E-9 5.550E+2 5.550E+2
2.300E-1 6.142E-9 6.184E-9 5.550E+2 5.550E+2
2.400E-1 8.747E-9 8.832E-9 5.550E+2 5.550E+2
2.500E-1 1.247E-8 1.262E-8 5.550E+2 5.550E+2
2.600E-1 1.781E-8 1.805E-8 5.550E+2 5.550E+2
2.700E-1 2.545E-8 2.583E-8 5.550E+2 5.550E+2
2.800E-1 3.642E-8 3.699E-8 5.550E+2 5.550E+2
2.900E-1 5.217E-8 5.300E-8 5.550E+2 5.550E+2
3.000E-1 7.480E-8 7.598E-8 5.550E+2 5.550E+2
3.100E-1 1.073E-7 1.090E-7 5.550E+2 5.550E+2
3.200E-1 1.542E-7 1.564E-7 5.550E+2 5.550E+2
3.300E-1 2.216E-7 2.245E-7 5.550E+2 5.550E+2
3.400E-1 3.187E-7 3.223E-7 5.550E+2 5.550E+2
3.500E-1 4.586E-7 4.630E-7 5.550E+2 5.550E+2
3.600E-1 6.601E-7 6.652E-7 5.550E+2 5.550E+2
3.700E-1 9.506E-7 9.557E-7 5.550E+2 5.550E+2
3.801E-1 1.369E-6 1.378E-6 5.550E+2 5.550E+2
3.901E-1 1.973E-6 1.980E-6 5.550E+2 5.550E+2
4.001E-1 2.842E-6 2.843E-6 5.550E+2 5.550E+2
4.102E-1 4.093E-6 4.093E-6 5.550E+2 5.550E+2
4.203E-1 5.893E-6 5.886E-6 5.550E+2 5.550E+2
4.304E-1 8.480E-6 8.447E-6 5.550E+2 5.550E+2
4.406E-1 1.219E-5 1.213E-5 5.550E+2 5.550E+2
4.509E-1 1.750E-5 1.741E-5 5.550E+2 5.550E+2
4.613E-1 2.506E-5 2.492E-5 5.550E+2 5.550E+2
4.718E-1 3.579E-5 3.550E-5 5.550E+2 5.550E+2
4.826E-1 5.087E-5 5.050E-5 5.550E+2 5.550E+2
4.936E-1 7.188E-5 7.120E-5 5.550E+2 5.550E+2
5.051E-1 1.007E-4 9.993E-5 5.550E+2 5.550E+2
5.170E-1 1.396E-4 1.384E-4 5.550E+2 5.550E+2
5.296E-1 1.908E-4 1.897E-4 5.550E+2 5.550E+2
5.429E-1 2.565E-4 2.557E-4 5.550E+2 5.550E+2
5.569E-1 3.377E-4 3.377E-4 5.550E+2 5.550E+2
5.718E-1 4.348E-4 4.378E-4 5.550E+2 5.550E+2
5.874E-1 5.460E-4 5.549E-4 5.550E+2 5.550E+2
