d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.024096085E+00 1.021331311E+00 2.764774000E-03 1.023973479E+00 1.021430910E+00 2.542569000E-03 1.226060000E-04 -9.959900000E-05
150 1.524993176E+01 1.014370164E+00 1.002379608E+00 1.199055600E-02 1.014267416E+00 1.002358817E+00 1.190859900E-02 1.027480000E-04 2.079100000E-05
150 1.549996187E+01 1.111067495E+00 1.211971085E+00 -1.009035900E-01 1.111061100E+00 1.211577263E+00 -1.005161630E-01 6.395000000E-06 3.938220000E-04
150 1.574996808E+01 1.213538211E+00 1.226134435E+00 -1.259622400E-02 1.213162458E+00 1.225539517E+00 -1.237705900E-02 3.757530000E-04 5.949180000E-04
150 1.600000000E+01 1.255616910E+00 1.234628275E+00 2.098863500E-02 1.254816618E+00 1.233799047E+00 2.101757100E-02 8.002920000E-04 8.292280000E-04
150 1.624993176E+01 1.278565271E+00 1.238728294E+00 3.983697700E-02 1.277129458E+00 1.237606979E+00 3.952247900E-02 1.435813000E-03 1.121315000E-03
150 1.649996187E+01 1.296352549E+00 1.241350683E+00 5.500186600E-02 1.293824703E+00 1.239860140E+00 5.396456300E-02 2.527846000E-03 1.490543000E-03
150 1.674996808E+01 1.316104134E+00 1.247920150E+00 6.818398400E-02 1.311607680E+00 1.245940821E+00 6.566685900E-02 4.496454000E-03 1.979329000E-03
150 1.700000000E+01 1.336096646E+00 1.261713284E+00 7.438336200E-02 1.328118392E+00 1.259143481E+00 6.897491100E-02 7.978254000E-03 2.569803000E-03
180 1.500000000E+01 1.022444589E+00 1.014181181E+00 8.263408000E-03 1.022346161E+00 1.014079955E+00 8.266206000E-03 9.842800000E-05 1.012260000E-04
180 1.524993176E+01 1.013015782E+00 1.162531176E+00 -1.495153940E-01 1.012935584E+00 1.162366351E+00 -1.494307670E-01 8.019800000E-05 1.648250000E-04
180 1.549996187E+01 1.097616332E+00 1.207500746E+00 -1.098844140E-01 1.097627994E+00 1.207136511E+00 -1.095085170E-01 -1.166200000E-05 3.642350000E-04
180 1.574996808E+01 1.206717383E+00 1.222397113E+00 -1.567973000E-02 1.206372750E+00 1.221839353E+00 -1.546660300E-02 3.446330000E-04 5.577600000E-04
