N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 5.623E+15 310 2.100E-4 1.205752605E+00 1.221093909E+00
1.468000E+10 5.623E+15 310 2.100E-4 1.213090917E+00 1.221130445E+00
2.154000E+10 5.623E+15 310 2.100E-4 1.215509972E+00 1.221183676E+00
3.162000E+10 5.623E+15 310 2.100E-4 1.217491922E+00 1.221260971E+00
4.642000E+10 5.623E+15 310 2.100E-4 1.219140992E+00 1.221372602E+00
6.813000E+10 5.623E+15 310 2.100E-4 1.220594057E+00 1.221532781E+00
1.000000E+11 5.623E+15 310 2.100E-4 1.221160644E+00 1.221760128E+00
1.468000E+11 5.623E+15 310 2.100E-4 1.221672782E+00 1.222078253E+00
2.154000E+11 5.623E+15 310 2.100E-4 1.222241122E+00 1.222514443E+00
3.162000E+11 5.623E+15 310 2.100E-4 1.222912718E+00 1.223096120E+00
4.642000E+11 5.623E+15 310 2.100E-4 1.223721471E+00 1.223843987E+00
6.813000E+11 5.623E+15 310 2.100E-4 1.224680216E+00 1.224761615E+00
1.000000E+12 5.623E+15 310 2.100E-4 1.225772185E+00 1.225826061E+00
1.468000E+12 5.623E+15 310 2.100E-4 1.226972248E+00 1.227007750E+00
2.154000E+12 5.623E+15 310 2.100E-4 1.228256341E+00 1.228274264E+00
3.162000E+12 5.623E+15 310 2.100E-4 1.233621927E+00 1.233812192E+00
4.642000E+12 5.623E+15 310 2.100E-4 1.237632542E+00 1.237644213E+00
6.813000E+12 5.623E+15 310 2.100E-4 1.238593310E+00 1.238600577E+00
1.000000E+13 5.623E+15 310 2.100E-4 1.244882279E+00 1.245019406E+00
