N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.226492960E+00 1.222086157E+00 1.219685078E+00 1.216722058E+00
1.016672606E+01 1.226535402E+00 1.222151845E+00 1.219780998E+00 1.216855890E+00
1.033324570E+01 1.226597343E+00 1.222247448E+00 1.219920119E+00 1.217049221E+00
1.049996187E+01 1.226687532E+00 1.222386086E+00 1.220120857E+00 1.217326561E+00
1.066670514E+01 1.226818423E+00 1.222586061E+00 1.220408331E+00 1.217720459E+00
1.083333839E+01 1.227007407E+00 1.222872338E+00 1.220815677E+00 1.218272129E+00
1.100000000E+01 1.227278331E+00 1.223277765E+00 1.221384409E+00 1.219030168E+00
1.116672606E+01 1.227662828E+00 1.223843530E+00 1.222162859E+00 1.220045905E+00
1.133324570E+01 1.228201042E+00 1.224617660E+00 1.223201267E+00 1.221364653E+00
1.149996187E+01 1.228940779E+00 1.225650610E+00 1.224543457E+00 1.223014672E+00
1.166670514E+01 1.229934210E+00 1.226987949E+00 1.226217500E+00 1.224999742E+00
1.183333839E+01 1.231232005E+00 1.228662693E+00 1.228231150E+00 1.227302294E+00
1.200000000E+01 1.232876863E+00 1.230692085E+00 1.230576744E+00 1.229897116E+00
1.216672606E+01 1.234899911E+00 1.233081586E+00 1.233242398E+00 1.232764629E+00
1.233324570E+01 1.237321571E+00 1.235831423E+00 1.236218553E+00 1.235893055E+00
1.249996187E+01 1.240152819E+00 1.238937277E+00 1.239494859E+00 1.239272379E+00
1.266670514E+01 1.243391243E+00 1.242384508E+00 1.243054872E+00 1.242891392E+00
1.283333839E+01 1.247014301E+00 1.246145444E+00 1.246877633E+00 1.246740739E+00
1.300000000E+01 1.250979514E+00 1.250185433E+00 1.250943670E+00 1.250815034E+00
