N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+15 305 3.800E-4 3.834724E+1 1.820850E+1 5.937590E-1 7.997040E+1
1.468000E+10 1.000E+15 305 3.800E-4 3.832942E+1 1.815170E+1 5.925110E-1 7.992620E+1
2.154000E+10 1.000E+15 305 3.800E-4 3.830349E+1 1.807300E+1 5.907640E-1 7.986910E+1
3.162000E+10 1.000E+15 305 3.800E-4 3.826588E+1 1.796580E+1 5.883170E-1 7.980360E+1
4.642000E+10 1.000E+15 305 3.800E-4 3.821163E+1 1.781720E+1 5.850430E-1 7.969980E+1
6.813000E+10 1.000E+15 305 3.800E-4 3.813397E+1 1.763510E+1 5.808390E-1 7.961810E+1
1.000000E+11 1.000E+15 305 3.800E-4 3.802404E+1 1.740150E+1 5.755500E-1 7.951420E+1
1.468000E+11 1.000E+15 305 3.800E-4 3.787080E+1 1.712820E+1 5.693400E-1 7.943920E+1
2.154000E+11 1.000E+15 305 3.800E-4 3.766167E+1 1.680190E+1 5.623370E-1 7.933460E+1
3.162000E+11 1.000E+15 305 3.800E-4 3.738419E+1 1.644040E+1 5.548860E-1 7.925390E+1
4.642000E+11 1.000E+15 305 3.800E-4 3.702899E+1 1.603470E+1 5.473450E-1 7.911490E+1
6.813000E+11 1.000E+15 305 3.800E-4 3.659352E+1 1.559950E+1 5.400160E-1 7.894040E+1
1.000000E+12 1.000E+15 305 3.800E-4 3.608459E+1 1.515270E+1 5.330630E-1 7.877510E+1
1.468000E+12 1.000E+15 305 3.800E-4 3.551747E+1 1.469040E+1 5.266180E-1 7.854100E+1
2.154000E+12 1.000E+15 305 3.800E-4 3.491039E+1 1.422880E+1 5.206660E-1 7.828080E+1
3.162000E+12 1.000E+15 305 3.800E-4 3.427823E+1 1.377890E+1 5.150680E-1 7.804250E+1
4.642000E+12 1.000E+15 305 3.800E-4 3.362745E+1 1.332710E+1 5.097190E-1 7.775190E+1
6.813000E+12 1.000E+15 305 3.800E-4 3.295763E+1 1.288460E+1 5.044570E-1 7.749780E+1
1.000000E+13 1.000E+15 305 3.800E-4 3.226500E+1 1.243450E+1 4.991930E-1 7.720160E+1
1.468000E+13 1.000E+15 305 3.800E-4 3.154585E+1 1.198800E+1 4.938570E-1 7.694920E+1
2.154000E+13 1.000E+15 305 3.800E-4 3.079791E+1 1.153090E+1 4.884250E-1 7.665570E+1
3.162000E+13 1.000E+15 305 3.800E-4 3.002023E+1 1.107540E+1 4.828800E-1 7.640250E+1
4.642000E+13 1.000E+15 305 3.800E-4 2.921290E+1 1.060930E+1 4.772210E-1 7.610160E+1
6.813000E+13 1.000E+15 305 3.800E-4 2.837734E+1 1.014500E+1 4.714510E-1 7.583020E+1
1.000000E+14 1.000E+15 305 3.800E-4 2.751574E+1 9.672100E+0 4.655600E-1 7.550290E+1
