T d154 d184 d214 d244
d 150 180 210 240
290 1.252746311E+00 1.251140392E+00 1.250026190E+00 1.248796779E+00
295 1.255760150E+00 1.254004213E+00 1.252936444E+00 1.251713222E+00
300 1.259031178E+00 1.257052725E+00 1.255950619E+00 1.254588519E+00
305 1.262285351E+00 1.259932063E+00 1.258525048E+00 1.257097521E+00
310 1.264109010E+00 1.262417676E+00 1.260602674E+00 1.258871949E+00
315 1.266204544E+00 1.264113666E+00 1.261817439E+00 1.259740227E+00
320 1.267323419E+00 1.264957352E+00 1.261846069E+00 1.259319557E+00
325 1.267042183E+00 1.264059123E+00 1.260281054E+00 1.257009494E+00
330 1.265100346E+00 1.261252138E+00 1.256833602E+00 1.252647997E+00
335 1.260963584E+00 1.256070889E+00 1.250742156E+00 1.245619777E+00
340 1.253965091E+00 1.247867061E+00 1.241429637E+00 1.235310702E+00
