fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L290 61308774.941 340.2 34.081 2.427044630E-01 1.555606654E-04 2.283883640E-05 1.812861185E-01 1.259804998E-04 6.049178765E-01 0.000000000E+00 
L291 61333613.187 340.02 34.099 2.433107401E-01 1.557465608E-04 2.298380822E-05 1.810054955E-01 1.269822024E-04 6.065159747E-01 0.000000000E+00 
L292 61353693.368 339.9 34.111 2.439368249E-01 1.565011800E-04 2.314330105E-05 1.823668488E-01 1.269034348E-04 6.062200859E-01 0.000000000E+00 
L293 61373758.907 339.85 34.116 2.453569806E-01 1.572625446E-04 2.342927347E-05 1.830708304E-01 1.279862105E-04 6.072046721E-01 0.000000000E+00 
L294 61393834.905 339.79 34.122 2.458698452E-01 1.579448574E-04 2.358779087E-05 1.833869252E-01 1.286387264E-04 6.074024099E-01 0.000000000E+00 
L295 61413815.783 339.75 34.126 2.457478194E-01 1.585584078E-04 2.367924971E-05 1.825460226E-01 1.297307704E-04 6.076996529E-01 0.000000000E+00 
L296 61433976.052 339.74 34.127 2.468458862E-01 1.596496902E-04 2.395767076E-05 1.843838733E-01 1.299221271E-04 6.079258605E-01 0.000000000E+00 
L297 61454066.948 339.73 34.128 2.466996722E-01 1.601819918E-04 2.405132294E-05 1.852031453E-01 1.298685370E-04 6.086346980E-01 0.000000000E+00 
L298 61474187.578 339.73 34.128 2.469254955E-01 1.607775340E-04 2.415323917E-05 1.856842952E-01 1.300873397E-04 6.083928266E-01 0.000000000E+00 
L299 61494378.346 339.74 34.127 2.478313973E-01 1.611082646E-04 2.433150705E-05 1.856636823E-01 1.310465131E-04 6.093893558E-01 0.000000000E+00 
L300 61514569.521 339.75 34.126 2.483256684E-01 1.619973125E-04 2.448023717E-05 1.845675159E-01 1.326162338E-04 6.085358919E-01 0.000000000E+00 
L301 61534536.757 339.77 34.124 2.489202461E-01 1.629142303E-04 2.469629874E-05 1.864747251E-01 1.324338330E-04 6.089934579E-01 0.000000000E+00 
L302 61554730.83 339.79 34.122 2.492290654E-01 1.635879896E-04 2.490379690E-05 1.872168036E-01 1.330149556E-04 6.108231127E-01 0.000000000E+00 
L303 61574781.561 339.81 34.12 2.484034945E-01 1.645969373E-04 2.500347104E-05 1.858459206E-01 1.345369093E-04 6.115343431E-01 0.000000000E+00 
L304 61594999.484 339.84 34.117 2.491316451E-01 1.652548604E-04 2.528775448E-05 1.880461390E-01 1.344667493E-04 6.142244909E-01 0.000000000E+00 
L305 61615024.6888 339.86 34.115 2.492902628E-01 1.658314616E-04 2.524674396E-05 1.873746602E-01 1.347367128E-04 6.107073287E-01 0.000000000E+00 
L306 61635273.258 339.88 34.113 2.494154766E-01 1.662918005E-04 2.538162584E-05 1.872347962E-01 1.355711045E-04 6.119630542E-01 0.000000000E+00 
L307 61655194.461 339.9 34.111 2.503954560E-01 1.668410677E-04 2.558366333E-05 1.874613118E-01 1.364756914E-04 6.123973850E-01 0.000000000E+00 
L308 61675134.903 339.91 34.11 2.508092848E-01 1.676779589E-04 2.570087897E-05 1.880627747E-01 1.366686911E-04 6.111226608E-01 0.000000000E+00 
L309 61695305.875 339.93 34.108 2.505219951E-01 1.686091301E-04 2.584987855E-05 1.877776399E-01 1.376555119E-04 6.119720080E-01 0.000000000E+00 
L310 61715276.336 339.95 34.106 2.513430613E-01 1.693832023E-04 2.607031030E-05 1.883430230E-01 1.384242709E-04 6.123630263E-01 0.000000000E+00 
L311 61735426.908 339.97 34.104 2.519398421E-01 1.698580620E-04 2.629638552E-05 1.880962662E-01 1.397963572E-04 6.144874827E-01 0.000000000E+00 
L312 61755113.922 340 34.101 2.524812038E-01 1.706541557E-04 2.640971567E-05 1.897970183E-01 1.391462886E-04 6.129397753E-01 0.000000000E+00 
L313 61775158.677 340.01 34.1 2.525532929E-01 1.709870303E-04 2.642899877E-05 1.893966113E-01 1.395466695E-04 6.120184377E-01 0.000000000E+00 
L314 61795109.396 340.01 34.1 2.522425976E-01 1.716580349E-04 2.655263687E-05 1.893721685E-01 1.402118327E-04 6.132323956E-01 0.000000000E+00 
L315 61814870.358 340.03 34.098 2.524288798E-01 1.720020011E-04 2.658148178E-05 1.890029446E-01 1.406453773E-04 6.122187795E-01 0.000000000E+00 
L316 61834763.803 340.03 34.098 2.537278610E-01 1.727568760E-04 2.683641475E-05 1.907820271E-01 1.406649439E-04 6.122390054E-01 0.000000000E+00 
L317 61854659.791 340.05 34.096 2.537468372E-01 1.738041957E-04 2.705501872E-05 1.916019252E-01 1.411978800E-04 6.134609808E-01 0.000000000E+00 
L318 61874549.882 340.04 34.097 2.542492778E-01 1.744679293E-04 2.722411515E-05 1.903333382E-01 1.430336744E-04 6.137315343E-01 0.000000000E+00 
L319 61894659.119 340.05 34.096 2.540532622E-01 1.749757277E-04 2.723988902E-05 1.899288858E-01 1.434217443E-04 6.127774144E-01 0.000000000E+00 
