fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
DARK1 36496 341.33 33.968 1.000000000E+00 1.041241268E+00 1.644998395E-09 1.000000000E+20 3.071269388E+00 2.960249110E-05 1.842107051E-01 
DARK10 37582 340.2 34.081 1.000000000E+00 1.183162249E+00 1.599809937E-09 1.000000000E+20 3.364009983E+00 3.809166401E-05 1.316913413E-01 
DARK100 52334 340.1 34.091 1.000000000E+00 1.487056812E+00 1.716868228E-09 1.000000000E+20 3.568164675E+00 4.675342542E-05 7.913385535E-02 
DARK101 52454 340.09 34.092 1.000000000E+00 1.557254196E+00 1.810720376E-09 1.000000000E+20 3.693046626E+00 5.092808282E-05 6.423060073E-02 
DARK102 52572 340.17 34.084 1.000000000E+00 1.603220982E+00 1.999978715E-09 1.000000000E+20 3.829239418E+00 5.622887900E-05 3.974206782E-02 
DARK103 52694 340.26 34.075 1.000000000E+00 1.537018691E+00 1.778162349E-09 1.000000000E+20 3.490702995E+00 4.410102160E-05 1.016282318E-01 
DARK104 52816 340.18 34.083 1.000000000E+00 1.534998502E+00 1.768953711E-09 1.000000000E+20 3.602180637E+00 4.803333233E-05 8.292268544E-02 
DARK105 52930 340.05 34.096 1.000000000E+00 1.664187372E+00 2.013618042E-09 1.000000000E+20 3.792870020E+00 5.521331023E-05 8.265048879E-02 
DARK106 53054 340.12 34.089 1.000000000E+00 1.589821960E+00 1.889677975E-09 1.000000000E+20 3.737447953E+00 5.275580045E-05 4.962477800E-02 
DARK107 53174 340.12 34.089 1.000000000E+00 1.583795414E+00 1.918874887E-09 1.000000000E+20 3.687467439E+00 5.156462449E-05 6.829273573E-02 
DARK108 53288 340.03 34.098 1.000000000E+00 1.622248071E+00 1.875025865E-09 1.000000000E+20 3.589820511E+00 4.686969189E-05 9.601282125E-02 
DARK109 53414 340.12 34.089 1.000000000E+00 1.623399505E+00 1.918524905E-09 1.000000000E+20 3.743362243E+00 5.244723557E-05 5.575707505E-02 
DARK110 53534 340.12 34.089 1.000000000E+00 1.574130499E+00 1.853713031E-09 1.000000000E+20 3.770372767E+00 5.360481573E-05 4.001272551E-02 
DARK111 53654 340.12 34.089 1.000000000E+00 1.572701284E+00 1.836268564E-09 1.000000000E+20 3.702353827E+00 5.140262330E-05 6.513654344E-02 
DARK112 53774 340.12 34.089 1.000000000E+00 1.587364034E+00 1.835204199E-09 1.000000000E+20 3.691011910E+00 5.098530793E-05 6.091792616E-02 
DARK113 53894 340.1 34.091 1.000000000E+00 1.666870534E+00 2.007369430E-09 1.000000000E+20 3.758001692E+00 5.306513728E-05 6.140509988E-02 
DARK114 54014 340.12 34.089 1.000000000E+00 1.556313536E+00 1.837487687E-09 1.000000000E+20 3.677941118E+00 5.023680576E-05 6.302844443E-02 
DARK115 54128 340.01 34.1 1.000000000E+00 1.632761151E+00 1.920149637E-09 1.000000000E+20 3.755461640E+00 5.253172981E-05 5.136989961E-02 
DARK116 54254 340.12 34.089 1.000000000E+00 1.572954407E+00 1.831495347E-09 1.000000000E+20 3.640135904E+00 4.756014549E-05 9.991326652E-02 
DARK117 54374 340.12 34.089 1.000000000E+00 1.591433280E+00 1.820068208E-09 1.000000000E+20 3.659086079E+00 4.945368021E-05 7.373964001E-02 
DARK118 54494 340.11 34.09 1.000000000E+00 1.535762974E+00 1.737056505E-09 1.000000000E+20 3.580356777E+00 4.709900117E-05 8.301921518E-02 
DARK119 54614 340.11 34.09 1.000000000E+00 1.681334296E+00 2.004691520E-09 1.000000000E+20 3.840077029E+00 5.602837991E-05 3.499089571E-02 
DARK12 41466 329.1 35.23 1.000000000E+00 1.453770226E+00 3.776304081E-10 1.000000000E+20 3.923922346E+00 4.791282442E-05 1.233153360E-01 
DARK120 54734 340.11 34.09 1.000000000E+00 1.587481287E+00 1.889422288E-09 1.000000000E+20 3.814842118E+00 5.535054672E-05 3.548828452E-02 
DARK121 54854 340.11 34.09 1.000000000E+00 1.476643618E+00 1.645689469E-09 1.000000000E+20 3.516522135E+00 4.472294771E-05 9.512391235E-02 
DARK122 54972 340.01 34.1 1.000000000E+00 1.659096925E+00 1.994688701E-09 1.000000000E+20 3.793097885E+00 5.412859055E-05 7.964679515E-02 
