T d154 d184 d214 d244
d 150 180 210 240
290 1.237280808E+00 1.234511150E+00 1.230983826E+00 1.229345734E+00
295 1.238356386E+00 1.235755263E+00 1.232596259E+00 1.230882080E+00
300 1.239672061E+00 1.237034426E+00 1.233910605E+00 1.232151310E+00
305 1.240537275E+00 1.237667264E+00 1.234334430E+00 1.232415078E+00
310 1.239973585E+00 1.235914510E+00 1.232652326E+00 1.230431841E+00
315 1.236251138E+00 1.231127673E+00 1.226816489E+00 1.223834487E+00
320 1.226597867E+00 1.219584707E+00 1.213610507E+00 1.209168607E+00
325 1.206046220E+00 1.196040781E+00 1.187328895E+00 1.180512629E+00
330 1.167629135E+00 1.152750906E+00 1.140053324E+00 1.130058235E+00
335 1.102251179E+00 1.079359442E+00 1.063247465E+00 1.049416227E+00
340 1.009331430E+00 1.008381508E+00 1.007720502E+00 1.007194356E+00
