T d154 d184 d214 d244
d 150 180 210 240
290 1.258113766E+00 1.258113642E+00 1.256948963E+00 1.257317278E+00
295 1.257245098E+00 1.257268619E+00 1.256374383E+00 1.256585810E+00
300 1.257263911E+00 1.257260156E+00 1.256440525E+00 1.256771807E+00
305 1.257854108E+00 1.257852394E+00 1.257059976E+00 1.257384294E+00
310 1.258699263E+00 1.258049553E+00 1.257859734E+00 1.258378397E+00
315 1.259192799E+00 1.258537722E+00 1.258242340E+00 1.258842689E+00
320 1.258624945E+00 1.257961165E+00 1.257612650E+00 1.258133492E+00
325 1.255421459E+00 1.254913438E+00 1.254415094E+00 1.254681441E+00
330 1.247742193E+00 1.247197364E+00 1.246520913E+00 1.246598336E+00
335 1.231827375E+00 1.229693456E+00 1.230328886E+00 1.229968408E+00
340 1.202325664E+00 1.200198099E+00 1.200308574E+00 1.199161987E+00
