T d154 d184 d214 d244
d 150 180 210 240
290 1.238004711E+00 1.235224794E+00 1.231725873E+00 1.230142367E+00
295 1.239010530E+00 1.236415719E+00 1.233299788E+00 1.231654493E+00
300 1.240292190E+00 1.237685580E+00 1.234630575E+00 1.232967926E+00
305 1.241169980E+00 1.238370934E+00 1.235150926E+00 1.233377767E+00
310 1.240685887E+00 1.236763876E+00 1.233692684E+00 1.231706170E+00
315 1.237146006E+00 1.232276184E+00 1.228292751E+00 1.225700396E+00
320 1.227841528E+00 1.221287523E+00 1.215884018E+00 1.212104619E+00
325 1.207897760E+00 1.198698927E+00 1.190965133E+00 1.185262826E+00
330 1.170449142E+00 1.156913709E+00 1.145810080E+00 1.137599719E+00
335 1.106392876E+00 1.085526126E+00 1.071770067E+00 1.060524642E+00
340 1.009554512E+00 1.008531421E+00 1.007841466E+00 1.007293076E+00
