T d154 d184 d214 d244
d 150 180 210 240
290 1.239411917E+00 1.236790576E+00 1.233506700E+00 1.232174592E+00
295 1.240292746E+00 1.237874164E+00 1.234992138E+00 1.233618251E+00
300 1.241527776E+00 1.239143126E+00 1.236373828E+00 1.235039598E+00
305 1.242474340E+00 1.239990461E+00 1.237160808E+00 1.235829667E+00
310 1.242245374E+00 1.238812507E+00 1.236329291E+00 1.234993763E+00
315 1.239275474E+00 1.235217839E+00 1.232179765E+00 1.230611908E+00
320 1.231087581E+00 1.225931453E+00 1.222115550E+00 1.220019640E+00
325 1.213162458E+00 1.206372750E+00 1.201320398E+00 1.198405773E+00
330 1.179076943E+00 1.169548125E+00 1.162825947E+00 1.159099622E+00
335 1.119889340E+00 1.105153107E+00 1.097997909E+00 1.093413944E+00
340 1.028526618E+00 1.010040158E+00 1.008066255E+00 1.007502813E+00
