N x
1.5392763E+0 2.8020558E+21
1.5336394E+0 1.2601639E+21
1.5140473E+0 8.6922995E+20
1.4967873E+0 1.6254952E+21
1.4941954E+0 1.3023904E+21
1.4716784E+0 8.7176165E+20
1.4564569E+0 1.3157123E+21
1.4463946E+0 1.3417271E+21
1.4314039E+0 1.1818777E+21
1.4177173E+0 1.4884091E+21
1.4084380E+0 1.2563304E+21
1.3901996E+0 1.0142258E+21
1.3740399E+0 1.1136924E+21
1.3584886E+0 1.1367712E+21
1.3426063E+0 1.2195461E+21
1.3288692E+0 1.0166384E+21
1.3065630E+0 9.4631888E+20
1.2896950E+0 1.4472839E+21
1.2806382E+0 1.4407445E+21
1.2633036E+0 1.0546495E+21
1.2441828E+0 1.0759747E+21
1.2270766E+0 1.3979681E+21
1.2159572E+0 1.3925628E+21
1.1983357E+0 1.0173049E+21
1.1760653E+0 1.2284911E+21
1.1648992E+0 1.2130505E+21
1.1415364E+0 1.0461982E+21
1.1243679E+0 1.2496032E+21
1.1069878E+0 1.1094762E+21
1.0847619E+0 1.1130615E+21
1.0668688E+0 1.3068818E+21
1.0499665E+0 1.1366906E+21
1.0260648E+0 1.0917630E+21
1.0067350E+0 1.1814596E+21
9.8521317E-1 1.1160807E+21
9.6256855E-1 1.1025691E+21
9.3946902E-1 1.1077444E+21
9.1591844E-1 1.1293706E+21
8.9255166E-1 1.1720282E+21
8.6952943E-1 1.2142701E+21
8.4658408E-1 1.2326217E+21
