N x
1.6225704E+0 1.0958377E+21
1.6088638E+0 1.0786034E+21
1.5945957E+0 1.0830018E+21
1.5807622E+0 1.0640932E+21
1.5657296E+0 1.0984086E+21
1.5525568E+0 1.1367200E+21
1.5382169E+0 1.1158840E+21
1.5242835E+0 1.0818624E+21
1.5087688E+0 1.0847442E+21
1.4946406E+0 1.1637625E+21
1.4808679E+0 1.1538159E+21
1.4662258E+0 1.1225864E+21
1.4513775E+0 1.0902634E+21
1.4355422E+0 1.1007773E+21
1.4206725E+0 1.1327766E+21
1.4053776E+0 1.1344992E+21
1.3902321E+0 1.1289835E+21
1.3744465E+0 1.1256683E+21
1.3588632E+0 1.1041435E+21
1.3420826E+0 1.1154923E+21
1.3264562E+0 1.1410828E+21
1.3100055E+0 1.1298230E+21
1.2936642E+0 1.1146864E+21
1.2763340E+0 1.0814511E+21
1.2584931E+0 1.1078818E+21
1.2415345E+0 1.1182548E+21
1.2235182E+0 1.0989372E+21
1.2054352E+0 1.0858252E+21
1.1864216E+0 1.0906766E+21
1.1679345E+0 1.1101835E+21
1.1489809E+0 1.0856104E+21
1.1290052E+0 1.0752975E+21
1.1090001E+0 1.0974317E+21
1.0891270E+0 1.0891366E+21
1.0680601E+0 1.0740144E+21
1.0468113E+0 1.0744002E+21
1.0248908E+0 1.0651479E+21
1.0023361E+0 1.0695469E+21
9.7961211E-1 1.0624629E+21
9.5567321E-1 1.0626645E+21
9.3182122E-1 1.0781029E+21
