N x
1.7293753E+0 1.0777323E+21
1.7163051E+0 1.0600494E+21
1.7026933E+0 1.0409445E+21
1.6889192E+0 1.0417880E+21
1.6751075E+0 1.0721658E+21
1.6618990E+0 1.0733408E+21
1.6478909E+0 1.0465840E+21
1.6337551E+0 1.0546492E+21
1.6197226E+0 1.0717667E+21
1.6057965E+0 1.0748167E+21
1.5915982E+0 1.0733294E+21
1.5773842E+0 1.0635605E+21
1.5626621E+0 1.0561819E+21
1.5479765E+0 1.0529214E+21
1.5328791E+0 1.0610737E+21
1.5181387E+0 1.0599777E+21
1.5027101E+0 1.0493370E+21
1.4873587E+0 1.0592991E+21
1.4719030E+0 1.0468289E+21
1.4558520E+0 1.0426331E+21
1.4399286E+0 1.0430633E+21
1.4235305E+0 1.0380149E+21
1.4070807E+0 1.0547906E+21
1.3908300E+0 1.0406402E+21
1.3735332E+0 1.0269712E+21
1.3564233E+0 1.0512125E+21
1.3394959E+0 1.0390272E+21
1.3215358E+0 1.0275560E+21
1.3037558E+0 1.0417092E+21
1.2857956E+0 1.0366578E+21
1.2673351E+0 1.0277937E+21
1.2485279E+0 1.0231238E+21
1.2293327E+0 1.0329334E+21
1.2103072E+0 1.0246999E+21
1.1901787E+0 1.0141776E+21
1.1700970E+0 1.0096843E+21
1.1490792E+0 9.9318091E+20
1.1275580E+0 9.9046367E+20
1.1056106E+0 9.8044370E+20
1.0827638E+0 9.7435169E+20
1.0595971E+0 9.7794531E+20
