T d154 d184 d214 d244
d 150 180 210 240
290 1.244745071E+00 1.242367026E+00 1.240093853E+00 1.236958722E+00
295 1.246438307E+00 1.244112964E+00 1.242137046E+00 1.239153160E+00
300 1.248521723E+00 1.246304284E+00 1.244324996E+00 1.241389272E+00
305 1.250725894E+00 1.248211085E+00 1.245767831E+00 1.243352546E+00
310 1.252733568E+00 1.249740713E+00 1.246924253E+00 1.244289477E+00
315 1.253436504E+00 1.249892739E+00 1.246575832E+00 1.243424114E+00
320 1.252013321E+00 1.247636630E+00 1.243352464E+00 1.239520814E+00
325 1.246949185E+00 1.241086532E+00 1.235430041E+00 1.230261303E+00
330 1.235417154E+00 1.227278364E+00 1.218112431E+00 1.212408849E+00
335 1.213183591E+00 1.201443981E+00 1.189149585E+00 1.180673425E+00
340 1.174074944E+00 1.157215902E+00 1.140627196E+00 1.128497130E+00
