T d154 d184 d214 d244
d 150 180 210 240
290 1.249130763E+00 1.246333710E+00 1.243850445E+00 1.240639360E+00
295 1.250351000E+00 1.247693866E+00 1.245571155E+00 1.242563017E+00
300 1.252108787E+00 1.249656089E+00 1.247607707E+00 1.244717384E+00
305 1.254157629E+00 1.251511313E+00 1.249090966E+00 1.246812298E+00
310 1.256191346E+00 1.253189707E+00 1.250513692E+00 1.248133267E+00
315 1.257122720E+00 1.253723704E+00 1.250706870E+00 1.247978768E+00
320 1.256161766E+00 1.252136115E+00 1.248387376E+00 1.245241966E+00
325 1.251835742E+00 1.246634388E+00 1.241879898E+00 1.237808327E+00
330 1.241377723E+00 1.234381734E+00 1.226687611E+00 1.222757234E+00
335 1.220593072E+00 1.210744149E+00 1.200812461E+00 1.195129800E+00
340 1.183249066E+00 1.169353628E+00 1.156378197E+00 1.148443853E+00
