T d154 d184 d214 d244
d 150 180 210 240
290 1.251214566E+00 1.248529104E+00 1.246237052E+00 1.243264745E+00
295 1.252206670E+00 1.249669599E+00 1.247740946E+00 1.244973903E+00
300 1.253801340E+00 1.251494920E+00 1.249665482E+00 1.247043094E+00
305 1.255772600E+00 1.253320400E+00 1.251169986E+00 1.249215220E+00
310 1.257836945E+00 1.255110819E+00 1.252794200E+00 1.250831608E+00
315 1.258947958E+00 1.255958308E+00 1.253448916E+00 1.251293187E+00
320 1.258390139E+00 1.254996305E+00 1.252000309E+00 1.249682701E+00
325 1.254816618E+00 1.250623005E+00 1.247031543E+00 1.244203587E+00
330 1.245674063E+00 1.240317711E+00 1.234463724E+00 1.232463915E+00
335 1.227074035E+00 1.219892011E+00 1.212888093E+00 1.210214418E+00
340 1.193107065E+00 1.183417644E+00 1.174967684E+00 1.171601463E+00
