T d154 d184 d214 d244
d 150 180 210 240
290 1.268337375E+00 1.268187199E+00 1.267987792E+00 1.266728990E+00
295 1.267626608E+00 1.267410667E+00 1.267390148E+00 1.266192018E+00
300 1.267780916E+00 1.267663694E+00 1.267644714E+00 1.266529277E+00
305 1.268761702E+00 1.268467479E+00 1.268120128E+00 1.267685294E+00
310 1.270477567E+00 1.270007177E+00 1.269605373E+00 1.269251422E+00
315 1.272176663E+00 1.271706486E+00 1.271346926E+00 1.270987146E+00
320 1.273657964E+00 1.273265654E+00 1.272805280E+00 1.272577293E+00
325 1.274443417E+00 1.274048944E+00 1.273566580E+00 1.273214833E+00
330 1.273519118E+00 1.273211746E+00 1.271261860E+00 1.272247392E+00
335 1.269472750E+00 1.269225936E+00 1.267235641E+00 1.268102732E+00
340 1.259860205E+00 1.259809312E+00 1.257777930E+00 1.258447202E+00
