T d154 d184 d214 d244
d 150 180 210 240
290 1.247951197E+00 1.245218326E+00 1.242742060E+00 1.239501376E+00
295 1.249302145E+00 1.246690615E+00 1.244561953E+00 1.241513495E+00
300 1.251152607E+00 1.248721793E+00 1.246647491E+00 1.243697771E+00
305 1.253248053E+00 1.250594351E+00 1.248120165E+00 1.245752867E+00
310 1.255276029E+00 1.252227631E+00 1.249457123E+00 1.246945436E+00
315 1.256137758E+00 1.252636397E+00 1.249464079E+00 1.246538606E+00
320 1.255023550E+00 1.250812103E+00 1.246811564E+00 1.243361686E+00
325 1.250429246E+00 1.244907899E+00 1.239744623E+00 1.235195555E+00
330 1.239536892E+00 1.232002425E+00 1.223645829E+00 1.218951730E+00
335 1.218087811E+00 1.207352470E+00 1.196356465E+00 1.189468339E+00
340 1.179802291E+00 1.164512088E+00 1.149898818E+00 1.140140896E+00
