Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.312146009E+00 1.234164817E+00 7.798119200E-02 1.258773038E+00 1.208562550E+00 5.021048800E-02 5.337297100E-02 2.560226700E-02
1.468000E+10 1.312268745E+00 1.235234291E+00 7.703445400E-02 1.269131761E+00 1.217190761E+00 5.194100000E-02 4.313698400E-02 1.804353000E-02
2.154000E+10 1.312447499E+00 1.236665190E+00 7.578230900E-02 1.277355457E+00 1.224118265E+00 5.323719200E-02 3.509204200E-02 1.254692500E-02
3.162000E+10 1.312707013E+00 1.238517087E+00 7.418992600E-02 1.284093180E+00 1.229882002E+00 5.421117800E-02 2.861383300E-02 8.635085000E-03
4.642000E+10 1.313082013E+00 1.240818866E+00 7.226314700E-02 1.289839011E+00 1.234913508E+00 5.492550300E-02 2.324300200E-02 5.905358000E-03
6.813000E+10 1.313620199E+00 1.243551456E+00 7.006874300E-02 1.294923000E+00 1.239515154E+00 5.540784600E-02 1.869719900E-02 4.036302000E-03
1.000000E+11 1.314385226E+00 1.246644666E+00 6.774056000E-02 1.299547696E+00 1.243865455E+00 5.568224100E-02 1.483753000E-02 2.779211000E-03
1.468000E+11 1.315458420E+00 1.249995703E+00 6.546271700E-02 1.303849977E+00 1.248049579E+00 5.580039800E-02 1.160844300E-02 1.946124000E-03
2.154000E+11 1.316937411E+00 1.253502873E+00 6.343453800E-02 1.307960012E+00 1.252104313E+00 5.585569900E-02 8.977399000E-03 1.398560000E-03
3.162000E+11 1.318929034E+00 1.257096306E+00 6.183272800E-02 1.312032218E+00 1.256058345E+00 5.597387300E-02 6.896816000E-03 1.037961000E-03
4.642000E+11 1.321534471E+00 1.260750881E+00 6.078359000E-02 1.316240045E+00 1.259966975E+00 5.627307000E-02 5.294426000E-03 7.839060000E-04
6.813000E+11 1.324827286E+00 1.264475124E+00 6.035216200E-02 1.320744723E+00 1.263774799E+00 5.696992400E-02 4.082563000E-03 7.003250000E-04
1.000000E+12 1.328830506E+00 1.268308259E+00 6.052224700E-02 1.325657551E+00 1.267752671E+00 5.790488000E-02 3.172955000E-03 5.555880000E-04
1.468000E+12 1.333503995E+00 1.272316554E+00 6.118744100E-02 1.331015811E+00 1.271859297E+00 5.915651400E-02 2.488184000E-03 4.572570000E-04
2.154000E+12 1.338752297E+00 1.276529020E+00 6.222327700E-02 1.336785262E+00 1.276133443E+00 6.065181900E-02 1.967035000E-03 3.955770000E-04
3.162000E+12 1.344451765E+00 1.281005623E+00 6.344614200E-02 1.342887165E+00 1.280676400E+00 6.221076500E-02 1.564600000E-03 3.292230000E-04
4.642000E+12 1.350481638E+00 1.285789454E+00 6.469218400E-02 1.349232287E+00 1.285534484E+00 6.369780300E-02 1.249351000E-03 2.549700000E-04
6.813000E+12 1.356741693E+00 1.290912118E+00 6.582957500E-02 1.355742259E+00 1.290693087E+00 6.504917200E-02 9.994340000E-04 2.190310000E-04
1.000000E+13 1.363152568E+00 1.296281092E+00 6.687147600E-02 1.362353031E+00 1.296087075E+00 6.626595600E-02 7.995370000E-04 1.940170000E-04
