N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 7.546270000E-04 4.635880000E-04 2.292670000E-04 3.365300000E-05
1.016672606E+01 4.951710000E-04 2.982720000E-04 1.408820000E-04 9.949000000E-06
1.033324570E+01 3.280810000E-04 1.950350000E-04 8.933600000E-05 1.698000000E-06
1.049996187E+01 2.194910000E-04 1.296840000E-04 5.871300000E-05 1.320000000E-07
1.066670514E+01 1.482190000E-04 8.767300000E-05 4.012500000E-05 1.118000000E-06
1.083333839E+01 1.010210000E-04 6.033900000E-05 2.863400000E-05 2.864000000E-06
1.100000000E+01 6.956700000E-05 4.237000000E-05 2.142800000E-05 4.671000000E-06
1.116672606E+01 4.849500000E-05 3.048900000E-05 1.689100000E-05 6.336000000E-06
1.133324570E+01 3.434800000E-05 2.264400000E-05 1.410900000E-05 7.838000000E-06
1.149996187E+01 2.486300000E-05 1.750700000E-05 1.249500000E-05 9.205000000E-06
1.166670514E+01 1.853900000E-05 1.421700000E-05 1.167100000E-05 1.050600000E-05
1.183333839E+01 1.438500000E-05 1.220000000E-05 1.137400000E-05 1.165800000E-05
1.200000000E+01 1.170800000E-05 1.100600000E-05 1.135800000E-05 1.252400000E-05
1.216672606E+01 1.002200000E-05 1.031300000E-05 1.137700000E-05 1.296800000E-05
1.233324570E+01 8.952000000E-06 9.831000000E-06 1.118300000E-05 1.282700000E-05
1.249996187E+01 8.215000000E-06 9.338000000E-06 1.067500000E-05 1.213000000E-05
1.266670514E+01 7.586000000E-06 8.693000000E-06 9.866000000E-06 1.105500000E-05
1.283333839E+01 6.937000000E-06 7.912000000E-06 8.868000000E-06 9.838000000E-06
1.300000000E+01 6.251000000E-06 7.062000000E-06 7.842000000E-06 8.639000000E-06
