N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 2.498141000E-03 1.981235000E-03 1.631780000E-03 1.384171000E-03
1.016672606E+01 1.793908000E-03 1.413149000E-03 1.157898000E-03 9.782540000E-04
1.033324570E+01 1.269196000E-03 9.948510000E-04 8.120840000E-04 6.840820000E-04
1.049996187E+01 8.882900000E-04 6.938190000E-04 5.648370000E-04 4.748080000E-04
1.066670514E+01 6.169790000E-04 4.807340000E-04 3.906410000E-04 3.278930000E-04
1.083333839E+01 4.263390000E-04 3.316690000E-04 2.691850000E-04 2.257200000E-04
1.100000000E+01 2.936610000E-04 2.282510000E-04 1.851210000E-04 1.551350000E-04
1.116672606E+01 2.019400000E-04 1.569180000E-04 1.272420000E-04 1.066090000E-04
1.133324570E+01 1.388320000E-04 1.079230000E-04 8.754700000E-05 7.337700000E-05
1.149996187E+01 9.556000000E-05 7.437900000E-05 6.041200000E-05 5.070100000E-05
1.166670514E+01 6.596700000E-05 5.147700000E-05 4.192700000E-05 3.529400000E-05
1.183333839E+01 4.577800000E-05 3.589200000E-05 2.938700000E-05 2.488900000E-05
1.200000000E+01 3.204500000E-05 2.533100000E-05 2.093700000E-05 1.792500000E-05
1.216672606E+01 2.274000000E-05 1.822300000E-05 1.529600000E-05 1.332300000E-05
1.233324570E+01 1.647300000E-05 1.348200000E-05 1.158200000E-05 1.033100000E-05
1.249996187E+01 1.229200000E-05 1.036400000E-05 9.173000000E-06 8.417000000E-06
1.266670514E+01 -1.634000000E-06 3.764000000E-06 8.786000000E-06 1.332100000E-05
1.283333839E+01 3.532000000E-06 7.969000000E-06 1.182300000E-05 1.520800000E-05
1.300000000E+01 6.345000000E-06 9.719000000E-06 1.258800000E-05 1.513500000E-05
