T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.207267411E+00 1.222517537E+00 1.234612048E+00 1.247050757E+00 1.260566322E+00 1.275648877E+00 1.293318891E+00 1.313469576E+00 1.335749837E+00
295 1.201761372E+00 1.221049376E+00 1.234720586E+00 1.247243258E+00 1.260592557E+00 1.275141572E+00 1.292447931E+00 1.312257725E+00 1.334103889E+00
300 1.189603886E+00 1.218533082E+00 1.234854803E+00 1.248129361E+00 1.261422713E+00 1.275701471E+00 1.292676659E+00 1.312048607E+00 1.333332546E+00
305 1.163900749E+00 1.212264757E+00 1.234353460E+00 1.249262735E+00 1.262942451E+00 1.277244736E+00 1.293932163E+00 1.312779973E+00 1.333566270E+00
310 1.113721358E+00 1.198113009E+00 1.231732815E+00 1.250122057E+00 1.264995001E+00 1.279385889E+00 1.294937859E+00 1.314360571E+00 1.334842617E+00
315 1.026536677E+00 1.167794345E+00 1.224651025E+00 1.249796515E+00 1.266741778E+00 1.281955503E+00 1.297526499E+00 1.316806451E+00 1.337028923E+00
320 1.018277132E+00 1.113787733E+00 1.209109007E+00 1.247022935E+00 1.267846904E+00 1.284529893E+00 1.300558243E+00 1.319934122E+00 1.340035892E+00
325 1.020345612E+00 1.024584049E+00 1.178530456E+00 1.239280043E+00 1.267616893E+00 1.286704530E+00 1.303649910E+00 1.323453397E+00 1.343544357E+00
330 1.025156182E+00 1.015194864E+00 1.123750558E+00 1.223119178E+00 1.264652923E+00 1.288084025E+00 1.306646230E+00 1.327044062E+00 1.347410817E+00
335 1.033678668E+00 1.016728852E+00 1.035795844E+00 1.192488680E+00 1.256897826E+00 1.287883470E+00 1.309117675E+00 1.330714833E+00 1.351708021E+00
340 1.047009122E+00 1.020229418E+00 1.012664860E+00 1.139660047E+00 1.240907262E+00 1.284821132E+00 1.310512930E+00 1.333966799E+00 1.355926362E+00
