T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.206570322E+00 1.220267053E+00 1.232134839E+00 1.244130324E+00 1.258835271E+00 1.274403613E+00 1.291926195E+00 1.311690856E+00 1.333462073E+00
295 1.201798662E+00 1.219591017E+00 1.232623127E+00 1.244778206E+00 1.259102768E+00 1.274056379E+00 1.291100641E+00 1.310345517E+00 1.331688358E+00
300 1.191090575E+00 1.217617395E+00 1.233204092E+00 1.245848491E+00 1.260137211E+00 1.274661764E+00 1.291353358E+00 1.310014703E+00 1.330835336E+00
305 1.168224630E+00 1.212074422E+00 1.232879870E+00 1.247119339E+00 1.261230795E+00 1.276157954E+00 1.292378186E+00 1.310717122E+00 1.331015811E+00
310 1.123345289E+00 1.199441742E+00 1.230631068E+00 1.248042449E+00 1.263098641E+00 1.278354070E+00 1.294305786E+00 1.312327780E+00 1.332358047E+00
315 1.044601093E+00 1.173353489E+00 1.224138495E+00 1.247774686E+00 1.264913353E+00 1.280695457E+00 1.296888284E+00 1.314798400E+00 1.334720072E+00
320 1.015817927E+00 1.124819286E+00 1.210148347E+00 1.245295591E+00 1.266022341E+00 1.283229196E+00 1.299901428E+00 1.317980147E+00 1.337834831E+00
325 1.017122682E+00 1.043534371E+00 1.182512857E+00 1.238335141E+00 1.265843034E+00 1.285304809E+00 1.303041955E+00 1.321560398E+00 1.341779391E+00
330 1.020526142E+00 1.013258098E+00 1.132883968E+00 1.223581073E+00 1.261722668E+00 1.286669206E+00 1.306133846E+00 1.325516862E+00 1.345851919E+00
335 1.026771167E+00 1.014236623E+00 1.052951190E+00 1.195756218E+00 1.254517511E+00 1.286492865E+00 1.308546830E+00 1.329170942E+00 1.350123335E+00
340 1.036890563E+00 1.016732906E+00 1.011126460E+00 1.147645567E+00 1.239796721E+00 1.283575229E+00 1.309891836E+00 1.332319382E+00 1.354275790E+00
