N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.019258407E+00 1.018087577E+00 1.017195713E+00 1.016477338E+00
1.600000000E+01 1.232256937E+00 1.226553904E+00 1.221335067E+00 1.217186061E+00
1.700000000E+01 1.240995264E+00 1.237280200E+00 1.234581781E+00 1.232697484E+00
1.549996187E+01 1.174767188E+00 1.164029510E+00 1.154762831E+00 1.146355001E+00
1.649996187E+01 1.234595693E+00 1.228798588E+00 1.223898095E+00 1.219960843E+00
1.674996808E+01 1.235305386E+00 1.230173142E+00 1.226054111E+00 1.222978631E+00
1.624993176E+01 1.235275417E+00 1.229426521E+00 1.224348919E+00 1.220024088E+00
1.574996808E+01 1.219498119E+00 1.213055085E+00 1.207908221E+00 1.203135330E+00
1.524993176E+01 1.012583676E+00 1.010391928E+00 1.009481710E+00 1.008782993E+00
