N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 6.340046300E-02 6.295390100E-02 6.463300100E-02 6.164845100E-02
1.016672606E+01 4.718254000E-02 4.698086700E-02 4.959636500E-02 4.623823000E-02
1.033324570E+01 3.422803400E-02 3.413772700E-02 3.558528900E-02 3.371001700E-02
1.049996187E+01 2.431691600E-02 2.426415200E-02 2.480241900E-02 2.399667100E-02
1.066670514E+01 1.698345100E-02 1.693530200E-02 1.682212700E-02 1.674496300E-02
1.083333839E+01 1.169510400E-02 1.164191000E-02 1.155012100E-02 1.149176700E-02
1.100000000E+01 7.957706000E-03 7.901743000E-03 7.825822000E-03 7.780594000E-03
1.116672606E+01 5.361006000E-03 5.308571000E-03 5.248574000E-03 5.215950000E-03
1.133324570E+01 3.584839000E-03 3.541856000E-03 3.498458000E-03 3.478120000E-03
1.149996187E+01 2.388397000E-03 2.357852000E-03 2.329654000E-03 2.319550000E-03
1.166670514E+01 1.593976000E-03 1.575288000E-03 1.559022000E-03 1.555799000E-03
1.183333839E+01 1.072593000E-03 1.062888000E-03 1.054442000E-03 1.054939000E-03
1.200000000E+01 7.326060000E-04 7.284860000E-04 7.244170000E-04 7.263430000E-04
1.216672606E+01 5.108550000E-04 5.095300000E-04 5.076100000E-04 5.097730000E-04
1.233324570E+01 3.652630000E-04 3.650860000E-04 3.640770000E-04 3.659940000E-04
1.249996187E+01 2.685560000E-04 2.686860000E-04 1.994340000E-04 2.707340000E-04
1.266670514E+01 2.033170000E-04 2.147770000E-04 2.623310000E-04 2.563790000E-04
1.283333839E+01 1.597020000E-04 1.870720000E-04 1.839480000E-04 1.714540000E-04
1.300000000E+01 1.501750000E-04 1.391290000E-04 1.355950000E-04 1.423660000E-04
