N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 4.969657100E-02 4.935644600E-02 4.890878700E-02 4.839816400E-02
1.016672606E+01 3.630974700E-02 3.611449400E-02 3.584498400E-02 3.552632900E-02
1.033324570E+01 2.599904300E-02 2.587362200E-02 2.570206600E-02 2.549654600E-02
1.049996187E+01 1.832230200E-02 1.822843000E-02 1.810904300E-02 1.796874900E-02
1.066670514E+01 1.275085500E-02 1.267135800E-02 1.258041300E-02 1.247825600E-02
1.083333839E+01 8.783731000E-03 8.712382000E-03 8.638520000E-03 8.560011000E-03
1.100000000E+01 5.999626000E-03 5.935119000E-03 5.873617000E-03 5.811884000E-03
1.116672606E+01 4.068122000E-03 4.011356000E-03 3.960945000E-03 3.913101000E-03
1.133324570E+01 2.741697000E-03 2.694253000E-03 2.654919000E-03 2.619632000E-03
1.149996187E+01 1.840038000E-03 1.803048000E-03 1.774664000E-03 1.750628000E-03
1.166670514E+01 1.233745000E-03 1.207317000E-03 1.188786000E-03 1.173959000E-03
1.183333839E+01 8.306430000E-04 8.135450000E-04 8.027700000E-04 7.945940000E-04
1.200000000E+01 5.652640000E-04 5.552730000E-04 5.498110000E-04 5.457810000E-04
1.216672606E+01 3.915540000E-04 3.863310000E-04 3.839530000E-04 3.821720000E-04
1.233324570E+01 2.778140000E-04 2.752670000E-04 2.744890000E-04 2.737850000E-04
1.249996187E+01 2.027530000E-04 2.015740000E-04 2.014690000E-04 2.012060000E-04
1.266670514E+01 1.525220000E-04 1.519430000E-04 1.520560000E-04 1.212390000E-04
1.283333839E+01 1.182380000E-04 1.178880000E-04 1.455620000E-04 1.561490000E-04
1.300000000E+01 9.431100000E-05 1.097680000E-04 1.157470000E-04 1.129300000E-04
