N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+16 310 2.800E-4 2.915548E-1 2.605110E+1 4.554290E-1 7.847760E+1
1.468000E+10 1.000E+16 310 2.800E-4 2.905449E-1 2.592380E+1 4.548750E-1 7.846100E+1
2.154000E+10 1.000E+16 310 2.800E-4 2.890934E-1 2.574210E+1 4.540940E-1 7.843710E+1
3.162000E+10 1.000E+16 310 2.800E-4 2.870264E-1 2.548590E+1 4.530080E-1 7.840310E+1
4.642000E+10 1.000E+16 310 2.800E-4 2.841212E-1 2.513020E+1 4.515300E-1 7.835510E+1
6.813000E+10 1.000E+16 310 2.800E-4 2.801113E-1 2.464670E+1 4.495420E-1 7.829220E+1
1.000000E+11 1.000E+16 310 2.800E-4 2.747105E-1 2.399270E+1 4.468960E-1 7.817330E+1
1.468000E+11 1.000E+16 310 2.800E-4 2.676645E-1 2.317810E+1 4.436740E-1 7.807000E+1
2.154000E+11 1.000E+16 310 2.800E-4 2.588285E-1 2.218510E+1 4.398910E-1 7.794100E+1
3.162000E+11 1.000E+16 310 2.800E-4 2.482449E-1 2.101290E+1 4.354200E-1 7.776050E+1
4.642000E+11 1.000E+16 310 2.800E-4 2.361721E-1 1.972850E+1 4.306410E-1 7.759100E+1
6.813000E+11 1.000E+16 310 2.800E-4 2.230203E-1 1.835240E+1 4.254040E-1 7.737640E+1
1.000000E+12 1.000E+16 310 2.800E-4 2.092119E-1 1.695410E+1 4.200390E-1 7.717220E+1
1.468000E+12 1.000E+16 310 2.800E-4 1.950519E-1 1.554000E+1 4.142730E-1 7.692630E+1
2.154000E+12 1.000E+16 310 2.800E-4 1.806940E-1 1.414700E+1 4.083160E-1 7.669830E+1
3.162000E+12 1.000E+16 310 2.800E-4 1.662076E-1 1.276040E+1 4.020040E-1 7.639140E+1
4.642000E+12 1.000E+16 310 2.800E-4 1.516761E-1 1.141000E+1 3.952800E-1 7.612490E+1
6.813000E+12 1.000E+16 310 2.800E-4 1.372491E-1 1.009100E+1 3.882290E-1 7.575260E+1
1.000000E+13 1.000E+16 310 2.800E-4 1.231328E-1 8.831100E+0 3.807930E-1 7.533770E+1
1.468000E+13 1.000E+16 310 2.800E-4 1.095483E-1 7.649100E+0 3.729050E-1 7.489710E+1
2.154000E+13 1.000E+16 310 2.800E-4 9.669506E-2 6.562700E+0 3.646680E-1 7.444590E+1
3.162000E+13 1.000E+16 310 2.800E-4 8.473020E-2 5.571200E+0 3.560780E-1 7.386300E+1
4.642000E+13 1.000E+16 310 2.800E-4 7.376050E-2 4.685000E+0 3.471240E-1 7.319120E+1
6.813000E+13 1.000E+16 310 2.800E-4 6.384259E-2 3.903900E+0 3.377790E-1 7.241270E+1
1.000000E+14 1.000E+16 310 2.800E-4 5.498811E-2 3.224100E+0 3.279980E-1 7.150370E+1
