Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.023697148E+00 1.012693768E+00 1.100338000E-02 1.021947436E+00 1.011233860E+00 1.071357600E-02 1.749712000E-03 1.459908000E-03
1.468000E+10 1.023620978E+00 1.012697285E+00 1.092369300E-02 1.022400813E+00 1.011660657E+00 1.074015600E-02 1.220165000E-03 1.036628000E-03
2.154000E+10 1.023510636E+00 1.012702504E+00 1.080813200E-02 1.022667049E+00 1.011974788E+00 1.069226100E-02 8.435870000E-04 7.277160000E-04
3.162000E+10 1.023351766E+00 1.012710282E+00 1.064148400E-02 1.022772469E+00 1.012203440E+00 1.056902900E-02 5.792970000E-04 5.068420000E-04
4.642000E+10 1.023125069E+00 1.012721949E+00 1.040312000E-02 1.022729516E+00 1.012370728E+00 1.035878800E-02 3.955530000E-04 3.512210000E-04
6.813000E+10 1.022805808E+00 1.012739602E+00 1.006620600E-02 1.022537130E+00 1.012496891E+00 1.004023900E-02 2.686780000E-04 2.427110000E-04
1.000000E+11 1.022364737E+00 1.012766612E+00 9.598125000E-03 1.022183205E+00 1.012599008E+00 9.584197000E-03 1.815320000E-04 1.676040000E-04
1.468000E+11 1.021772245E+00 1.012808505E+00 8.963740000E-03 1.021650290E+00 1.012692621E+00 8.957669000E-03 1.219550000E-04 1.158840000E-04
2.154000E+11 1.021008386E+00 1.012874494E+00 8.133892000E-03 1.020926944E+00 1.012794089E+00 8.132855000E-03 8.144200000E-05 8.040500000E-05
3.162000E+11 1.020081424E+00 1.012980044E+00 7.101380000E-03 1.020027325E+00 1.012923902E+00 7.103423000E-03 5.409900000E-05 5.614200000E-05
4.642000E+11 1.019054227E+00 1.013150945E+00 5.903282000E-03 1.019018371E+00 1.013111350E+00 5.907021000E-03 3.585600000E-05 3.959500000E-05
6.813000E+11 1.018068549E+00 1.021098634E+00 -3.030085000E-03 1.018044647E+00 1.021124370E+00 -3.079723000E-03 2.390200000E-05 -2.573600000E-05
1.000000E+12 1.017344890E+00 1.040776943E+00 -2.343205300E-02 1.017328623E+00 1.040789234E+00 -2.346061100E-02 1.626700000E-05 -1.229100000E-05
1.468000E+12 1.017134222E+00 1.062284956E+00 -4.515073400E-02 1.017122682E+00 1.062287517E+00 -4.516483500E-02 1.154000000E-05 -2.561000000E-06
2.154000E+12 1.017632534E+00 1.083433209E+00 -6.580067500E-02 1.017623841E+00 1.083429074E+00 -6.580523300E-02 8.693000000E-06 4.135000000E-06
3.162000E+12 1.018916469E+00 1.101935325E+00 -8.301885600E-02 1.018909473E+00 1.101927147E+00 -8.301767400E-02 6.996000000E-06 8.178000000E-06
4.642000E+12 1.020956086E+00 1.116465476E+00 -9.550939000E-02 1.020950130E+00 1.116455415E+00 -9.550528500E-02 5.956000000E-06 1.006100000E-05
6.813000E+12 1.023686146E+00 1.127079461E+00 -1.033933150E-01 1.023680875E+00 1.127069040E+00 -1.033881650E-01 5.271000000E-06 1.042100000E-05
1.000000E+13 1.027072145E+00 1.134696290E+00 -1.076241450E-01 1.027067373E+00 1.134686373E+00 -1.076190000E-01 4.772000000E-06 9.917000000E-06
