N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+17 300 3.800E-4 3.569692E+1 1.795090E+1 6.071680E-1 8.282190E+1
1.468000E+10 1.000E+17 300 3.800E-4 3.543655E+1 1.780550E+1 6.067300E-1 8.281440E+1
2.154000E+10 1.000E+17 300 3.800E-4 3.510578E+1 1.762060E+1 6.061650E-1 8.280420E+1
3.162000E+10 1.000E+17 300 3.800E-4 3.470183E+1 1.739470E+1 6.054580E-1 8.279050E+1
4.642000E+10 1.000E+17 300 3.800E-4 3.422791E+1 1.712920E+1 6.046020E-1 8.277260E+1
6.813000E+10 1.000E+17 300 3.800E-4 3.369172E+1 1.682100E+1 6.035920E-1 8.271510E+1
1.000000E+11 1.000E+17 300 3.800E-4 3.310187E+1 1.648910E+1 6.024240E-1 8.268790E+1
1.468000E+11 1.000E+17 300 3.800E-4 3.246481E+1 1.612980E+1 6.010870E-1 8.265680E+1
2.154000E+11 1.000E+17 300 3.800E-4 3.178380E+1 1.574470E+1 5.995380E-1 8.262490E+1
3.162000E+11 1.000E+17 300 3.800E-4 3.105977E+1 1.533410E+1 5.977220E-1 8.259610E+1
4.642000E+11 1.000E+17 300 3.800E-4 3.029266E+1 1.489780E+1 5.956970E-1 8.255770E+1
6.813000E+11 1.000E+17 300 3.800E-4 2.948228E+1 1.442920E+1 5.934480E-1 8.247050E+1
1.000000E+12 1.000E+17 300 3.800E-4 2.862885E+1 1.394210E+1 5.909570E-1 8.240750E+1
1.468000E+12 1.000E+17 300 3.800E-4 2.773329E+1 1.343160E+1 5.881020E-1 8.235180E+1
2.154000E+12 1.000E+17 300 3.800E-4 2.679735E+1 1.289860E+1 5.849510E-1 8.228700E+1
3.162000E+12 1.000E+17 300 3.800E-4 2.582374E+1 1.233910E+1 5.815580E-1 8.216200E+1
4.642000E+12 1.000E+17 300 3.800E-4 2.481618E+1 1.176880E+1 5.777830E-1 8.207900E+1
6.813000E+12 1.000E+17 300 3.800E-4 2.377938E+1 1.118460E+1 5.737110E-1 8.198380E+1
1.000000E+13 1.000E+17 300 3.800E-4 2.271904E+1 1.058520E+1 5.693920E-1 8.182760E+1
1.468000E+13 1.000E+17 300 3.800E-4 2.164170E+1 9.986500E+0 5.646710E-1 8.171960E+1
2.154000E+13 1.000E+17 300 3.800E-4 2.055468E+1 9.381800E+0 5.597940E-1 8.153590E+1
3.162000E+13 1.000E+17 300 3.800E-4 1.946586E+1 8.787000E+0 5.545120E-1 8.140590E+1
4.642000E+13 1.000E+17 300 3.800E-4 1.838350E+1 8.196600E+0 5.491000E-1 8.119930E+1
6.813000E+13 1.000E+17 300 3.800E-4 1.731602E+1 7.625000E+0 5.433780E-1 8.103840E+1
1.000000E+14 1.000E+17 300 3.800E-4 1.627168E+1 7.067600E+0 5.374900E-1 8.081060E+1
