N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.721100000E-05 2.348400000E-05 2.115400000E-05 1.968400000E-05
1.600000000E+01 1.187860000E-04 1.139050000E-04 1.111320000E-04 1.093160000E-04
1.700000000E+01 4.792210000E-04 4.796600000E-04 4.784170000E-04 4.789780000E-04
1.549996187E+01 6.017700000E-05 5.442800000E-05 5.093900000E-05 4.879700000E-05
1.649996187E+01 2.377240000E-04 2.356840000E-04 2.347630000E-04 2.341960000E-04
1.674996808E+01 3.407200000E-04 3.402090000E-04 3.396510000E-04 3.395880000E-04
1.624993176E+01 1.652370000E-04 1.617010000E-04 1.599560000E-04 1.591670000E-04
1.574996808E+01 8.673700000E-05 8.046200000E-05 7.684100000E-05 7.482300000E-05
1.524993176E+01 4.058300000E-05 3.600000000E-05 3.309000000E-05 3.119100000E-05
