fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0UL1 7:14 292.1 39.69 1.000E+000 2.011E+000 1.411E-005 2.054E+004 2.757E+000 1.187E-008 1.658E-004 2.375E-001 1.657E-004 1.733E-005 4.402E-001 1.528E-001 1.133E-004 2.055E-003 
0UL2 7:34 295.7 39.21 1.000E+000 2.098E+000 1.280E-005 1.832E+004 2.741E+000 1.366E-008 1.687E-004 2.281E-001 1.687E-004 1.660E-005 4.313E-001 1.456E-001 1.139E-004 3.262E-003 
0UL3 7:51 298.6 38.83 1.000E+000 2.324E+000 9.834E-006 1.664E+004 2.753E+000 1.454E-008 1.695E-004 2.186E-001 1.694E-004 1.560E-005 4.211E-001 1.382E-001 1.128E-004 2.288E-003 
0UL4 8:8 301.1 38.51 1.000E+000 2.247E+000 1.295E-005 1.526E+004 2.705E+000 1.688E-008 1.721E-004 2.133E-001 1.720E-004 1.534E-005 4.181E-001 1.345E-001 1.140E-004 1.395E-003 
0UL5 8:27 304.1 38.13 1.000E+000 2.412E+000 1.091E-005 1.369E+004 2.710E+000 1.809E-008 1.711E-004 2.029E-001 1.710E-004 1.412E-005 4.073E-001 1.265E-001 1.116E-004 1.650E-003 
0UL6 8:44 307.2 37.74 1.000E+000 2.579E+000 9.876E-006 1.218E+004 2.698E+000 2.016E-008 1.732E-004 1.948E-001 1.731E-004 1.347E-005 3.994E-001 1.205E-001 1.117E-004 2.131E-003 
0UL7 9:4 309.9 37.41 1.000E+000 2.396E+000 1.487E-005 1.094E+004 2.581E+000 2.641E-008 1.694E-004 1.894E-001 1.693E-004 1.280E-005 3.991E-001 1.173E-001 1.090E-004 1.766E-002 
0UL8 9:23 312.5 37.1 1.000E+000 2.711E+000 1.000E-005 9.819E+003 2.664E+000 2.441E-008 1.721E-004 1.789E-001 1.720E-004 1.184E-005 3.846E-001 1.091E-001 1.084E-004 2.819E-003 
0UL9 9:40 315.2 36.78 1.000E+000 2.757E+000 8.420E-006 8.733E+003 2.700E+000 2.482E-008 1.758E-004 1.710E-001 1.756E-004 1.126E-005 3.749E-001 1.031E-001 1.091E-004 7.973E-002 
UL10 10:2 318 36.46 1.000E+000 2.679E+000 9.974E-006 7.689E+003 2.658E+000 2.836E-008 1.762E-004 1.640E-001 1.760E-004 1.066E-005 3.693E-001 9.830E-002 1.083E-004 1.656E-003 
UL11 10:19 320.7 36.15 1.000E+000 2.698E+000 9.461E-006 6.762E+003 2.706E+000 2.802E-008 1.807E-004 1.554E-001 1.804E-004 1.006E-005 3.590E-001 9.200E-002 1.093E-004 7.638E-003 
UL12 10:37 323.8 35.81 1.000E+000 2.759E+000 9.817E-006 5.793E+003 2.632E+000 3.385E-008 1.767E-004 1.474E-001 1.764E-004 9.184E-006 3.532E-001 8.670E-002 1.058E-004 1.452E-003 
UL13 10:55 327.6 35.39 1.000E+000 2.778E+000 1.086E-005 4.745E+003 2.611E+000 3.804E-008 1.783E-004 1.372E-001 1.780E-004 8.390E-006 3.434E-001 7.980E-002 1.050E-004 1.051E-003 
UL14 11:11 330.6 35.07 1.000E+000 2.832E+000 1.083E-005 4.026E+003 2.599E+000 4.163E-008 1.772E-004 1.285E-001 1.768E-004 7.612E-006 3.349E-001 7.390E-002 1.029E-004 9.024E-004 
UL15 11:26 332.6 34.86 1.000E+000 2.847E+000 1.198E-005 3.600E+003 2.579E+000 4.490E-008 1.767E-004 1.233E-001 1.763E-004 7.174E-006 3.301E-001 7.040E-002 1.018E-004 8.498E-004 
