N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.191738925E+00 1.194276324E+00 1.196300411E+00 1.201826953E+00 1.205554834E+00 1.204745728E+00 1.203108018E+00 1.206613221E+00 1.215835272E+00
1.016672606E+01 1.192670676E+00 1.195502322E+00 1.197853362E+00 1.203668724E+00 1.207632888E+00 1.207112689E+00 1.205934124E+00 1.210182167E+00 1.220585913E+00
1.033324570E+01 1.193357153E+00 1.196422341E+00 1.199034698E+00 1.205119515E+00 1.209278304E+00 1.209007996E+00 1.208227585E+00 1.213119799E+00 1.224532213E+00
1.049996187E+01 1.193864146E+00 1.197111015E+00 1.199948734E+00 1.206244351E+00 1.210586107E+00 1.210552612E+00 1.210152635E+00 1.215657437E+00 1.227989891E+00
1.066670514E+01 1.194269265E+00 1.197637162E+00 1.200655852E+00 1.207149649E+00 1.211657598E+00 1.211869944E+00 1.211867853E+00 1.218002276E+00 1.231216695E+00
1.083333839E+01 1.194598524E+00 1.198061483E+00 1.201237827E+00 1.207907779E+00 1.212596171E+00 1.213085507E+00 1.213528735E+00 1.220356153E+00 1.234415567E+00
1.100000000E+01 1.194886356E+00 1.198437805E+00 1.201761034E+00 1.208608935E+00 1.213530522E+00 1.214325338E+00 1.215284704E+00 1.222849883E+00 1.237734099E+00
1.116672606E+01 1.195170103E+00 1.198816449E+00 1.202287781E+00 1.209335994E+00 1.214533710E+00 1.215714640E+00 1.217272856E+00 1.225616434E+00 1.241267181E+00
1.133324570E+01 1.195490693E+00 1.199248596E+00 1.202887751E+00 1.210173762E+00 1.215714092E+00 1.217374973E+00 1.219609205E+00 1.228757386E+00 1.245066165E+00
1.149996187E+01 1.195907082E+00 1.199791025E+00 1.203627718E+00 1.211214123E+00 1.217180579E+00 1.219417967E+00 1.222378905E+00 1.232272633E+00 1.249153190E+00
1.166670514E+01 1.196442860E+00 1.200510501E+00 1.204638562E+00 1.212561603E+00 1.219041956E+00 1.221934764E+00 1.225628448E+00 1.236180255E+00 1.253536851E+00
1.183333839E+01 1.197170867E+00 1.201499340E+00 1.205938773E+00 1.214321200E+00 1.221404341E+00 1.224983542E+00 1.229363960E+00 1.240477568E+00 1.258232384E+00
1.200000000E+01 1.198183553E+00 1.202828385E+00 1.207667468E+00 1.216595586E+00 1.224327699E+00 1.228580154E+00 1.233558928E+00 1.245135148E+00 1.263227525E+00
1.216672606E+01 1.199553111E+00 1.204599112E+00 1.209936124E+00 1.219474996E+00 1.227845166E+00 1.232698260E+00 1.238170439E+00 1.250126427E+00 1.268536625E+00
1.233324570E+01 1.201393198E+00 1.206917427E+00 1.212812310E+00 1.222985538E+00 1.231937486E+00 1.237282423E+00 1.243156383E+00 1.255458669E+00 1.274160712E+00
1.249996187E+01 1.203786657E+00 1.209846030E+00 1.216342794E+00 1.227127567E+00 1.236547079E+00 1.242269074E+00 1.248483946E+00 1.261104433E+00 1.280085402E+00
1.266670514E+01 1.206783662E+00 1.213422003E+00 1.220502456E+00 1.231802305E+00 1.241598755E+00 1.247603231E+00 1.254126944E+00 1.267050263E+00 1.286312898E+00
1.283333839E+01 1.210421913E+00 1.217593670E+00 1.225222165E+00 1.236937964E+00 1.246993052E+00 1.253234978E+00 1.260058416E+00 1.273289736E+00 1.292794677E+00
1.300000000E+01 1.214602632E+00 1.222285459E+00 1.230364521E+00 1.242433802E+00 1.252688912E+00 1.259141729E+00 1.266246342E+00 1.279771470E+00 1.299480561E+00
