N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 5.623E+15 315 2.300E-4 2.928043E-1 2.520900E+1 4.426360E-1 7.780230E+1
1.468000E+10 5.623E+15 315 2.300E-4 2.922062E-1 2.511810E+1 4.420750E-1 7.777910E+1
2.154000E+10 5.623E+15 315 2.300E-4 2.913376E-1 2.498760E+1 4.412760E-1 7.774610E+1
3.162000E+10 5.623E+15 315 2.300E-4 2.900822E-1 2.480160E+1 4.401500E-1 7.769950E+1
4.642000E+10 5.623E+15 315 2.300E-4 2.882807E-1 2.453940E+1 4.385160E-1 7.764690E+1
6.813000E+10 5.623E+15 315 2.300E-4 2.857212E-1 2.416170E+1 4.363170E-1 7.752530E+1
1.000000E+11 5.623E+15 315 2.300E-4 2.821354E-1 2.367130E+1 4.334600E-1 7.742400E+1
1.468000E+11 5.623E+15 315 2.300E-4 2.772088E-1 2.302610E+1 4.298590E-1 7.729440E+1
2.154000E+11 5.623E+15 315 2.300E-4 2.706154E-1 2.218650E+1 4.253150E-1 7.710550E+1
3.162000E+11 5.623E+15 315 2.300E-4 2.620876E-1 2.117500E+1 4.201400E-1 7.692090E+1
4.642000E+11 5.623E+15 315 2.300E-4 2.515149E-1 1.997050E+1 4.141970E-1 7.667950E+1
6.813000E+11 5.623E+15 315 2.300E-4 2.390353E-1 1.863610E+1 4.078800E-1 7.645800E+1
1.000000E+12 5.623E+15 315 2.300E-4 2.250541E-1 1.719460E+1 4.013000E-1 7.615480E+1
1.468000E+12 5.623E+15 315 2.300E-4 2.101454E-1 1.572130E+1 3.945090E-1 7.585330E+1
2.154000E+12 5.623E+15 315 2.300E-4 1.948673E-1 1.427310E+1 3.876840E-1 7.557250E+1
3.162000E+12 5.623E+15 315 2.300E-4 1.796055E-1 1.285860E+1 3.807750E-1 7.520840E+1
4.642000E+12 5.623E+15 315 2.300E-4 1.645404E-1 1.151020E+1 3.736010E-1 7.489690E+1
6.813000E+12 5.623E+15 315 2.300E-4 1.497334E-1 1.021090E+1 3.662100E-1 7.448650E+1
1.000000E+13 5.623E+15 315 2.300E-4 1.352427E-1 8.973100E+0 3.585430E-1 7.402000E+1
1.468000E+13 5.623E+15 315 2.300E-4 1.211840E-1 7.805800E+0 3.505240E-1 7.350510E+1
2.154000E+13 5.623E+15 315 2.300E-4 1.077216E-1 6.725000E+0 3.420760E-1 7.300080E+1
3.162000E+13 5.623E+15 315 2.300E-4 9.502630E-2 5.728300E+0 3.332560E-1 7.235430E+1
4.642000E+13 5.623E+15 315 2.300E-4 8.324065E-2 4.828700E+0 3.240370E-1 7.160770E+1
6.813000E+13 5.623E+15 315 2.300E-4 7.246164E-2 4.028800E+0 3.143770E-1 7.074260E+1
1.000000E+14 5.623E+15 315 2.300E-4 6.273815E-2 3.327300E+0 3.042110E-1 6.973530E+1
