T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
335 001_335 34.61 3.997320E-1 3.400231E-1 7.518410E+1 2.043780E+1 3.271190E-1 3.123898E-1 5.000000E-1 1.000000E+10 1.000000E+10 3.300E-4 1.000E+17
335 002_335 34.61 3.996220E-1 3.392695E-1 7.518010E+1 2.038580E+1 3.270210E-1 3.116885E-1 5.000000E-1 1.468000E+10 1.468000E+10 3.300E-4 1.000E+17
335 003_335 34.61 3.994630E-1 3.381814E-1 7.517440E+1 2.031080E+1 3.268850E-1 3.106715E-1 5.000000E-1 2.154000E+10 2.154000E+10 3.300E-4 1.000E+17
335 004_335 34.61 3.992350E-1 3.366215E-1 7.516610E+1 2.020330E+1 3.266700E-1 3.092310E-1 5.000000E-1 3.162000E+10 3.162000E+10 3.300E-4 1.000E+17
335 005_335 34.61 3.989110E-1 3.344084E-1 7.515400E+1 2.005100E+1 3.263770E-1 3.071748E-1 5.000000E-1 4.642000E+10 4.642000E+10 3.300E-4 1.000E+17
335 006_335 34.61 3.984550E-1 3.313128E-1 7.513680E+1 1.983820E+1 3.259670E-1 3.042968E-1 5.000000E-1 6.813000E+10 6.813000E+10 3.300E-4 1.000E+17
335 007_335 34.61 3.978270E-1 3.270656E-1 7.511250E+1 1.954670E+1 3.254000E-1 3.003472E-1 5.000000E-1 1.000000E+11 1.000000E+11 3.300E-4 1.000E+17
335 008_335 34.61 3.969800E-1 3.213834E-1 7.507860E+1 1.915750E+1 3.246190E-1 2.950763E-1 5.000000E-1 1.468000E+11 1.468000E+11 3.300E-4 1.000E+17
335 009_335 34.61 3.958690E-1 3.140166E-1 7.503230E+1 1.865450E+1 3.236040E-1 2.882299E-1 5.000000E-1 2.154000E+11 2.154000E+11 3.300E-4 1.000E+17
335 010_335 34.61 3.944560E-1 3.048104E-1 7.497060E+1 1.802810E+1 3.222950E-1 2.796826E-1 5.000000E-1 3.162000E+11 3.162000E+11 3.300E-4 1.000E+17
335 011_335 34.61 3.927130E-1 2.937520E-1 7.489090E+1 1.727890E+1 3.206740E-1 2.694152E-1 5.000000E-1 4.642000E+11 4.642000E+11 3.300E-4 1.000E+17
335 012_335 34.61 3.906260E-1 2.809705E-1 7.479120E+1 1.641730E+1 3.187010E-1 2.575658E-1 5.000000E-1 6.813000E+11 6.813000E+11 3.300E-4 1.000E+17
335 013_335 34.61 3.880900E-1 2.666844E-1 7.468670E+1 1.545980E+1 3.163960E-1 2.443101E-1 5.000000E-1 1.000000E+12 1.000000E+12 3.300E-4 1.000E+17
335 014_335 34.61 3.851650E-1 2.511347E-1 7.456070E+1 1.442430E+1 3.137210E-1 2.298903E-1 5.000000E-1 1.468000E+12 1.468000E+12 3.300E-4 1.000E+17
335 015_335 34.61 3.818650E-1 2.345570E-1 7.440320E+1 1.332850E+1 3.106350E-1 2.145360E-1 5.000000E-1 2.154000E+12 2.154000E+12 3.300E-4 1.000E+17
335 016_335 34.61 3.780620E-1 2.171974E-1 7.423060E+1 1.219080E+1 3.071580E-1 1.984444E-1 5.000000E-1 3.162000E+12 3.162000E+12 3.300E-4 1.000E+17
335 017_335 34.61 3.737700E-1 1.993374E-1 7.403220E+1 1.103180E+1 3.032130E-1 1.819142E-1 5.000000E-1 4.642000E+12 4.642000E+12 3.300E-4 1.000E+17
335 018_335 34.61 3.690140E-1 1.812961E-1 7.379630E+1 9.874100E+0 2.987990E-1 1.652293E-1 5.000000E-1 6.813000E+12 6.813000E+12 3.300E-4 1.000E+17
335 019_335 34.61 3.636730E-1 1.634087E-1 7.354180E+1 8.740800E+0 2.939160E-1 1.486955E-1 5.000000E-1 1.000000E+13 1.000000E+13 3.300E-4 1.000E+17
335 020_335 34.61 3.578460E-1 1.459992E-1 7.324600E+1 7.653500E+0 2.885450E-1 1.326224E-1 5.000000E-1 1.468000E+13 1.468000E+13 3.300E-4 1.000E+17
335 021_335 34.61 3.515100E-1 1.293562E-1 7.291140E+1 6.630600E+0 2.827250E-1 1.172619E-1 5.000000E-1 2.154000E+13 2.154000E+13 3.300E-4 1.000E+17
335 022_335 34.61 3.446080E-1 1.137156E-1 7.255000E+1 5.686100E+0 2.764160E-1 1.028538E-1 5.000000E-1 3.162000E+13 3.162000E+13 3.300E-4 1.000E+17
335 023_335 34.61 3.372600E-1 9.925055E-2 7.213820E+1 4.829400E+0 2.696780E-1 8.954020E-2 5.000000E-1 4.642000E+13 4.642000E+13 3.300E-4 1.000E+17
335 024_335 34.61 3.294810E-1 8.606882E-2 7.167410E+1 4.065100E+0 2.625290E-1 7.742133E-2 5.000000E-1 6.813000E+13 6.813000E+13 3.300E-4 1.000E+17
335 025_335 34.61 3.212130E-1 7.421696E-2 7.117250E+1 3.393400E+0 2.549900E-1 6.654030E-2 5.000000E-1 1.000000E+14 1.000000E+14 3.300E-4 1.000E+17
