T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.230801995E+00 1.233296021E+00 1.235320034E+00 1.236958722E+00 1.238314488E+00 1.239501376E+00 1.240639360E+00 1.241851803E+00 1.243264745E+00 1.245004579E+00 1.247190918E+00 1.249923030E+00 1.253261913E+00 1.257215007E+00 1.261733623E+00 1.266728990E+00 1.272100586E+00 1.277759958E+00 1.283637790E+00
295 1.233235102E+00 1.235676187E+00 1.237611541E+00 1.239153160E+00 1.240415277E+00 1.241513495E+00 1.242563017E+00 1.243678413E+00 1.244973903E+00 1.246561749E+00 1.248546593E+00 1.251015015E+00 1.254022228E+00 1.257580885E+00 1.261659041E+00 1.266192018E+00 1.271104239E+00 1.276328404E+00 1.281811297E+00
300 1.235381078E+00 1.237905956E+00 1.239859908E+00 1.241389272E+00 1.242627253E+00 1.243697771E+00 1.244717384E+00 1.245797052E+00 1.247043094E+00 1.248555677E+00 1.250423911E+00 1.252718095E+00 1.255481297E+00 1.258723363E+00 1.262421385E+00 1.266529277E+00 1.270994107E+00 1.275770125E+00 1.280822348E+00
305 1.236923919E+00 1.239667523E+00 1.241747855E+00 1.243352546E+00 1.244641088E+00 1.245752867E+00 1.246812298E+00 1.247932278E+00 1.249215220E+00 1.250750900E+00 1.252611752E+00 1.254847736E+00 1.257483270E+00 1.260517708E+00 1.263929555E+00 1.267685294E+00 1.271751042E+00 1.276101530E+00 1.280720748E+00
310 1.237120578E+00 1.240208629E+00 1.242519847E+00 1.244289477E+00 1.245710589E+00 1.246945436E+00 1.248133267E+00 1.249394662E+00 1.250831608E+00 1.252523719E+00 1.254523328E+00 1.256853737E+00 1.259513298E+00 1.262483616E+00 1.265738349E+00 1.269251422E+00 1.273004431E+00 1.276990724E+00 1.281212885E+00
315 1.235207393E+00 1.238751799E+00 1.241394617E+00 1.243424114E+00 1.245074347E+00 1.246538606E+00 1.247978768E+00 1.249529030E+00 1.251293187E+00 1.253337523E+00 1.255685564E+00 1.258322262E+00 1.261209187E+00 1.264303205E+00 1.267569458E+00 1.270987146E+00 1.274551640E+00 1.278273541E+00 1.282173278E+00
320 1.229999696E+00 1.234074453E+00 1.237133279E+00 1.239520814E+00 1.241519133E+00 1.243361686E+00 1.245241966E+00 1.247313915E+00 1.249682701E+00 1.252391211E+00 1.255414681E+00 1.258676468E+00 1.262083055E+00 1.265558681E+00 1.269060672E+00 1.272577293E+00 1.276120449E+00 1.279719066E+00 1.283411518E+00
325 1.219298022E+00 1.223899146E+00 1.227420205E+00 1.230261303E+00 1.232758561E+00 1.235195555E+00 1.237808327E+00 1.240777045E+00 1.244203587E+00 1.248085748E+00 1.252312083E+00 1.256699834E+00 1.261067222E+00 1.265294960E+00 1.269340354E+00 1.273214833E+00 1.276958015E+00 1.280623172E+00 1.284269047E+00
330 1.200091682E+00 1.205076346E+00 1.209032404E+00 1.212408849E+00 1.215600025E+00 1.218951730E+00 1.222757234E+00 1.227231588E+00 1.232463915E+00 1.238367621E+00 1.244674302E+00 1.251012439E+00 1.257049284E+00 1.262602186E+00 1.267646199E+00 1.272247392E+00 1.276498954E+00 1.280493389E+00 1.284316826E+00
335 1.167580787E+00 1.172543627E+00 1.176747462E+00 1.180673425E+00 1.184773286E+00 1.189468339E+00 1.195129800E+00 1.202023140E+00 1.210214418E+00 1.219474464E+00 1.229263785E+00 1.238878182E+00 1.247717689E+00 1.255494293E+00 1.262229766E+00 1.268102732E+00 1.273309403E+00 1.278010836E+00 1.282334661E+00
340 1.115988907E+00 1.120156575E+00 1.124165131E+00 1.128497130E+00 1.133652308E+00 1.140140896E+00 1.148443853E+00 1.158912791E+00 1.171601463E+00 1.186082769E+00 1.201394285E+00 1.216273965E+00 1.229645884E+00 1.241019840E+00 1.250493214E+00 1.258447202E+00 1.265263803E+00 1.271222797E+00 1.276519994E+00
