T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.247125350E+00 1.213192610E+00 3.393274000E-02 1.238011245E+00 1.207632888E+00 3.037835700E-02 9.114105000E-03 5.559722000E-03
295 1.248373635E+00 1.215543593E+00 3.283004200E-02 1.240094409E+00 1.209940136E+00 3.015427300E-02 8.279226000E-03 5.603457000E-03
300 1.250241632E+00 1.218207035E+00 3.203459700E-02 1.242433373E+00 1.212355998E+00 3.007737500E-02 7.808259000E-03 5.851037000E-03
305 1.252004803E+00 1.220324729E+00 3.168007400E-02 1.244290360E+00 1.214098883E+00 3.019147700E-02 7.714443000E-03 6.225846000E-03
310 1.253560052E+00 1.222959301E+00 3.060075100E-02 1.245570677E+00 1.215984707E+00 2.958597000E-02 7.989375000E-03 6.974594000E-03
315 1.253874887E+00 1.225285995E+00 2.858889200E-02 1.245282694E+00 1.217291101E+00 2.799159300E-02 8.592193000E-03 7.994894000E-03
320 1.251843286E+00 1.226764107E+00 2.507917900E-02 1.242424746E+00 1.217565211E+00 2.485953500E-02 9.418540000E-03 9.198896000E-03
325 1.245457352E+00 1.228119295E+00 1.733805700E-02 1.235159753E+00 1.217371652E+00 1.778810100E-02 1.029759900E-02 1.074764300E-02
330 1.231506275E+00 1.228684285E+00 2.821990000E-03 1.220645770E+00 1.216177449E+00 4.468321000E-03 1.086050500E-02 1.250683600E-02
335 1.204819715E+00 1.227268548E+00 -2.244883300E-02 1.194350269E+00 1.212984343E+00 -1.863407400E-02 1.046944600E-02 1.428420500E-02
340 1.158472091E+00 1.224438589E+00 -6.596649800E-02 1.150318330E+00 1.208348011E+00 -5.802968100E-02 8.153761000E-03 1.609057800E-02
