N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.207534000E-03 9.168110000E-04 7.277160000E-04 5.969420000E-04
1.600000000E+01 7.755614000E-03 7.492093000E-03 7.325530000E-03 7.196815000E-03
1.700000000E+01 2.554852300E-02 2.782510500E-02 2.595394100E-02 2.606032000E-02
1.549996187E+01 3.725971000E-03 3.468198000E-03 3.276829000E-03 3.130948000E-03
1.649996187E+01 1.417679000E-02 1.411579000E-02 1.409334700E-02 1.411291000E-02
1.674996808E+01 1.899719400E-02 1.912974200E-02 1.919006600E-02 1.925359700E-02
1.624993176E+01 1.054051900E-02 1.033790500E-02 1.023034500E-02 1.017724300E-02
1.574996808E+01 5.575039000E-03 5.293960000E-03 5.094043000E-03 4.942819000E-03
1.524993176E+01 2.033748000E-03 1.552277000E-03 1.379191000E-03 1.229953000E-03
