N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.299726000E-03 1.114105000E-03 9.901710000E-04 9.019440000E-04
1.600000000E+01 5.464739000E-03 4.912071000E-03 4.664026000E-03 4.711779000E-03
1.700000000E+01 1.556666100E-02 1.506760200E-02 1.525239300E-02 1.539056700E-02
1.549996187E+01 3.085695000E-03 2.723811000E-03 2.488722000E-03 2.324865000E-03
1.649996187E+01 8.578094000E-03 8.385239000E-03 8.319877000E-03 8.301038000E-03
1.674996808E+01 1.116488000E-02 1.116620000E-02 1.120395000E-02 1.144769800E-02
1.624993176E+01 6.696666000E-03 6.387830000E-03 6.213451000E-03 6.104805000E-03
1.574996808E+01 4.151726000E-03 3.736412000E-03 3.626869000E-03 3.573281000E-03
1.524993176E+01 2.162819000E-03 1.890473000E-03 1.707707000E-03 1.584401000E-03
