N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.528694000E-03 1.237450000E-03 1.040660000E-03 8.967630000E-04
1.600000000E+01 1.031864800E-02 9.967735000E-03 9.720718000E-03 9.514949000E-03
1.700000000E+01 3.422803400E-02 3.413772700E-02 3.558528900E-02 3.371001700E-02
1.549996187E+01 3.398633000E-03 3.005230000E-03 2.676198000E-03 2.380263000E-03
1.649996187E+01 1.952274400E-02 1.933271700E-02 1.911522200E-02 1.895342100E-02
1.674996808E+01 2.599904300E-02 2.587362200E-02 2.570206600E-02 2.549654600E-02
1.624993176E+01 1.439045800E-02 1.409475100E-02 1.386241400E-02 1.369021000E-02
1.574996808E+01 6.917352000E-03 6.548479000E-03 6.274512000E-03 6.022177000E-03
1.524993176E+01 1.280420000E-03 9.782920000E-04 7.841030000E-04 6.480190000E-04
