fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
DARK1 36162 294.26 39.401 1.000000000E+00 1.717878920E+00 1.256455710E-12 1.000000000E+20 4.241338979E+00 2.603030936E-05 1.159499644E-01 
DARK10 37248 317.25 36.546 1.000000000E+00 1.455763211E+00 6.689956774E-11 1.000000000E+20 3.873832912E+00 3.449044681E-05 7.636416270E-02 
DARK100 48268 320.03 36.228 1.000000000E+00 1.366212786E+00 9.889221901E-11 1.000000000E+20 3.889382238E+00 3.714859252E-05 6.628662454E-02 
DARK101 48400 320.1 36.221 1.000000000E+00 1.466889628E+00 1.123059229E-10 1.000000000E+20 3.952430901E+00 3.908829703E-05 1.263606201E-01 
DARK102 48508 320 36.232 1.000000000E+00 1.280453518E+00 8.713233023E-11 1.000000000E+20 3.804206317E+00 3.494106624E-05 8.475389866E-02 
DARK103 48628 320 36.232 1.000000000E+00 1.270744126E+00 8.900626048E-11 1.000000000E+20 3.770986194E+00 3.385962557E-05 8.944139614E-02 
DARK104 48750 320.02 36.23 1.000000000E+00 1.378320829E+00 9.803187615E-11 1.000000000E+20 3.830730877E+00 3.548310037E-05 8.952784218E-02 
DARK105 48870 320.03 36.228 1.000000000E+00 1.218822864E+00 8.248356111E-11 1.000000000E+20 3.624043838E+00 3.031962388E-05 1.451520399E-01 
DARK106 48990 320.02 36.23 1.000000000E+00 2.022870747E+00 1.266867796E-10 1.000000000E+20 3.772732865E+00 3.409004083E-05 1.247751420E-01 
DARK107 49112 320.1 36.221 1.000000000E+00 1.343574967E+00 9.481002865E-11 1.000000000E+20 3.770049232E+00 3.354694982E-05 8.982738035E-02 
DARK108 49228 320.02 36.23 1.000000000E+00 1.297367933E+00 9.213636651E-11 1.000000000E+20 3.804200676E+00 3.486536069E-05 8.354898961E-02 
DARK109 49350 320.02 36.23 1.000000000E+00 1.349417399E+00 9.684204155E-11 1.000000000E+20 3.862522079E+00 3.641542727E-05 7.884983179E-02 
DARK11 37368 318.79 36.369 1.000000000E+00 1.426135676E+00 8.396513486E-11 1.000000000E+20 3.726506851E+00 3.160028798E-05 1.218598099E-01 
DARK110 49472 320.03 36.228 1.000000000E+00 1.236735260E+00 8.348769014E-11 1.000000000E+20 3.691830586E+00 3.286522740E-05 1.025979716E-01 
DARK111 49594 320.03 36.228 1.000000000E+00 9.511738962E-01 7.455299426E-11 1.000000000E+20 3.935928487E+00 3.918855943E-05 1.269201120E-01 
DARK112 49708 320.03 36.228 1.000000000E+00 1.316603593E+00 9.262023054E-11 1.000000000E+20 3.772566078E+00 3.387331304E-05 9.743935580E-02 
DARK113 49828 320.02 36.23 1.000000000E+00 1.310701056E+00 9.146798632E-11 1.000000000E+20 3.788559220E+00 3.439176553E-05 8.789995693E-02 
DARK114 49954 320.1 36.221 1.000000000E+00 1.305097308E+00 9.656629444E-11 1.000000000E+20 3.842389875E+00 3.580848515E-05 8.542244144E-02 
DARK115 50068 320.03 36.228 1.000000000E+00 1.331864320E+00 9.443951125E-11 1.000000000E+20 3.845559154E+00 3.579083858E-05 7.862244573E-02 
DARK116 50188 320.03 36.228 1.000000000E+00 1.381779663E+00 1.029753401E-10 1.000000000E+20 3.948831515E+00 3.868385419E-05 6.106947752E-02 
DARK117 50308 320.03 36.228 1.000000000E+00 1.453816241E+00 9.564001706E-11 1.000000000E+20 3.853893168E+00 3.619255452E-05 7.852892448E-02 
DARK12 37490 318.76 36.373 1.000000000E+00 1.409386979E+00 8.372710649E-11 1.000000000E+20 3.931334567E+00 3.708765365E-05 6.207779061E-02 
DARK13 37610 318.35 36.42 1.000000000E+00 1.362205968E+00 7.061444331E-11 1.000000000E+20 3.724368587E+00 3.117844324E-05 1.206424626E-01 
