N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 -7.702885000E-02 -1.713749830E-01 -6.593319300E-02 3.445610000E-04 2.475832800E-02 3.950359100E-02 5.155756400E-02 5.835533800E-02 6.060148600E-02
1.016672606E+01 -7.702519800E-02 -1.722678090E-01 -6.663188500E-02 -5.217000000E-06 2.485953500E-02 4.022105800E-02 5.314857300E-02 6.107830700E-02 6.516249800E-02
1.033324570E+01 -7.720250600E-02 -1.729323340E-01 -6.674448100E-02 -1.440250000E-04 2.496798500E-02 4.078529200E-02 5.436151100E-02 6.305293800E-02 6.832861700E-02
1.049996187E+01 -7.760592800E-02 -1.734642510E-01 -6.624718700E-02 -5.817100000E-05 2.509403800E-02 4.120613000E-02 5.523359800E-02 6.436883000E-02 6.956829100E-02
1.066670514E+01 -7.830036600E-02 -1.739391430E-01 -6.506411400E-02 2.782330000E-04 2.524802400E-02 4.148024500E-02 5.575849900E-02 6.505721400E-02 6.986238000E-02
1.083333839E+01 -7.938122900E-02 -1.744220050E-01 -6.306146200E-02 9.066100000E-04 2.544239100E-02 4.160098900E-02 5.590883000E-02 6.510769100E-02 6.933057400E-02
1.100000000E+01 -8.098394200E-02 -1.749739750E-01 -6.005074900E-02 1.883206000E-03 2.569155600E-02 4.156254700E-02 5.565966300E-02 6.451251600E-02 6.810094700E-02
1.116672606E+01 -8.329014800E-02 -1.756559790E-01 -5.581111100E-02 3.270908000E-03 2.600906500E-02 4.139917900E-02 5.500904500E-02 6.331862200E-02 6.635665200E-02
1.133324570E+01 -8.652613800E-02 -1.765279750E-01 -5.014459300E-02 5.119381000E-03 2.640244900E-02 4.102533000E-02 5.399586200E-02 6.166230200E-02 6.432624600E-02
1.149996187E+01 -9.094337900E-02 -1.736953460E-01 -4.297701300E-02 7.431450000E-03 2.686563500E-02 4.051652400E-02 5.271369600E-02 5.976697200E-02 6.237884700E-02
1.166670514E+01 -9.676612300E-02 -1.524842460E-01 -3.449320600E-02 1.012284800E-02 2.737242900E-02 3.991646700E-02 5.131127500E-02 5.790060600E-02 6.063231500E-02
1.183333839E+01 -1.040925540E-01 -1.281434190E-01 -2.524205500E-02 1.299916700E-02 2.787680500E-02 3.926289700E-02 4.996974500E-02 5.631054200E-02 5.934613700E-02
1.200000000E+01 -1.127547620E-01 -1.027963140E-01 -1.609224900E-02 1.578377300E-02 2.832671800E-02 3.864812100E-02 4.885974300E-02 5.516784900E-02 5.860384500E-02
1.216672606E+01 -1.221925420E-01 -7.926278300E-02 -7.963726000E-03 1.820754600E-02 2.868750300E-02 3.815513800E-02 4.809775600E-02 5.454375100E-02 5.842768400E-02
1.233324570E+01 -1.314593700E-01 -5.984622200E-02 -1.457469000E-03 2.011165400E-02 2.895840100E-02 3.784416300E-02 4.772399000E-02 5.441895800E-02 5.876412900E-02
1.249996187E+01 -1.394577450E-01 -4.530427600E-02 3.333692000E-03 2.148671300E-02 2.916683800E-02 3.773649700E-02 4.770861200E-02 5.471268500E-02 5.951278800E-02
1.266670514E+01 -1.303079730E-01 -3.494993400E-02 6.698680000E-03 2.242611900E-02 2.934606100E-02 3.781405600E-02 4.797787700E-02 5.531674900E-02 6.053336100E-02
1.283333839E+01 -1.132803370E-01 -2.755784800E-02 9.036605000E-03 2.304886000E-02 2.951630100E-02 3.803338800E-02 4.844516700E-02 5.612458600E-02 6.171062200E-02
1.300000000E+01 -1.002331060E-01 -2.211564800E-02 1.067251200E-02 2.345010100E-02 2.968101800E-02 3.834495900E-02 4.903348900E-02 5.700583000E-02 6.292724100E-02
