N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.171705127E+00 1.163308239E+00 1.153974550E+00 1.150443404E+00
1.016672606E+01 1.188838323E+00 1.180620800E+00 1.170807346E+00 1.168137609E+00
1.033324570E+01 1.203087533E+00 1.195335506E+00 1.187294452E+00 1.183775951E+00
1.049996187E+01 1.214801173E+00 1.207770365E+00 1.201406118E+00 1.197601171E+00
1.066670514E+01 1.224589615E+00 1.218508084E+00 1.213734072E+00 1.210085161E+00
1.083333839E+01 1.233124793E+00 1.228176096E+00 1.224430639E+00 1.221689322E+00
1.100000000E+01 1.240995264E+00 1.237280200E+00 1.234581781E+00 1.232697484E+00
1.116672606E+01 1.248610982E+00 1.246106813E+00 1.244347751E+00 1.243164828E+00
1.133324570E+01 1.256156823E+00 1.254703651E+00 1.253674288E+00 1.252979589E+00
1.149996187E+01 1.263605959E+00 1.262943980E+00 1.262396622E+00 1.261985299E+00
1.166670514E+01 1.270796972E+00 1.270643420E+00 1.270362408E+00 1.270085073E+00
1.183333839E+01 1.277544337E+00 1.277666665E+00 1.277507322E+00 1.277279584E+00
1.200000000E+01 1.283727431E+00 1.283976235E+00 1.283862615E+00 1.283647512E+00
1.216672606E+01 1.289322595E+00 1.289621785E+00 1.289522346E+00 1.289307422E+00
1.233324570E+01 1.294384467E+00 1.294702570E+00 1.294606728E+00 1.294389069E+00
1.249996187E+01 1.299009369E+00 1.299334963E+00 1.299294922E+00 1.299107626E+00
1.266670514E+01 1.303305975E+00 1.303639867E+00 1.303606183E+00 1.303446734E+00
1.283333839E+01 1.307357040E+00 1.307767264E+00 1.307779649E+00 1.307659333E+00
1.300000000E+01 1.311371029E+00 1.311775096E+00 1.311732986E+00 1.311513922E+00
