N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.200716919E+00 1.194209899E+00 1.188548204E+00 1.183864163E+00
1.016672606E+01 1.213255323E+00 1.206692922E+00 1.202143862E+00 1.197962470E+00
1.033324570E+01 1.222730065E+00 1.216791749E+00 1.213324490E+00 1.209749063E+00
1.049996187E+01 1.230213624E+00 1.225761552E+00 1.222672533E+00 1.219768687E+00
1.066670514E+01 1.237077038E+00 1.233360417E+00 1.230771699E+00 1.228558120E+00
1.083333839E+01 1.242916636E+00 1.240098426E+00 1.238081955E+00 1.236516480E+00
1.100000000E+01 1.248367467E+00 1.246333171E+00 1.244881155E+00 1.243858715E+00
1.116672606E+01 1.253554724E+00 1.252244600E+00 1.251273257E+00 1.250647576E+00
1.133324570E+01 1.258621499E+00 1.257888369E+00 1.257250009E+00 1.256872134E+00
1.149996187E+01 1.263514258E+00 1.263138423E+00 1.262773552E+00 1.262525891E+00
1.166670514E+01 1.268224911E+00 1.268095780E+00 1.267837564E+00 1.267646748E+00
1.183333839E+01 1.272709971E+00 1.272692596E+00 1.272486689E+00 1.272316480E+00
1.200000000E+01 1.276964523E+00 1.276996033E+00 1.276804063E+00 1.276640416E+00
1.216672606E+01 1.281031595E+00 1.281080266E+00 1.280889371E+00 1.280728280E+00
1.233324570E+01 1.284983008E+00 1.285036761E+00 1.284842447E+00 1.284691822E+00
1.249996187E+01 1.288899889E+00 1.288954714E+00 1.288785614E+00 1.288670492E+00
1.266670514E+01 1.292859991E+00 1.292934699E+00 1.292795402E+00 1.292736541E+00
1.283333839E+01 1.296947750E+00 1.297045467E+00 1.296970659E+00 1.296930438E+00
1.300000000E+01 1.301277050E+00 1.301363166E+00 1.301198772E+00 1.301132411E+00
