N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.182987262E+00 1.173539578E+00 1.168547405E+00 1.162966620E+00
1.016672606E+01 1.198859754E+00 1.189455049E+00 1.185104879E+00 1.179862021E+00
1.033324570E+01 1.211799651E+00 1.203149492E+00 1.199167983E+00 1.194472624E+00
1.049996187E+01 1.222286721E+00 1.215203482E+00 1.211150766E+00 1.207166476E+00
1.066670514E+01 1.230969393E+00 1.225077677E+00 1.221635929E+00 1.218465011E+00
1.083333839E+01 1.238496096E+00 1.234298585E+00 1.231167387E+00 1.228829903E+00
1.100000000E+01 1.245403917E+00 1.242311543E+00 1.240114839E+00 1.238534217E+00
1.116672606E+01 1.252051660E+00 1.250012018E+00 1.248626301E+00 1.247643859E+00
1.133324570E+01 1.258594796E+00 1.257443529E+00 1.256668703E+00 1.256089296E+00
1.149996187E+01 1.265011315E+00 1.264511061E+00 1.264128251E+00 1.263775896E+00
1.166670514E+01 1.271177333E+00 1.271084835E+00 1.270913187E+00 1.270665481E+00
1.183333839E+01 1.276961205E+00 1.277084812E+00 1.277007607E+00 1.276798001E+00
1.200000000E+01 1.282291391E+00 1.282511857E+00 1.282469623E+00 1.282269836E+00
1.216672606E+01 1.287174808E+00 1.287432713E+00 1.287401241E+00 1.287202025E+00
1.233324570E+01 1.291677144E+00 1.291948145E+00 1.291919270E+00 1.291718569E+00
1.249996187E+01 1.295892451E+00 1.296167527E+00 1.296129103E+00 1.296090538E+00
1.266670514E+01 1.299920450E+00 1.300202223E+00 1.300235514E+00 1.300222728E+00
1.283333839E+01 1.303864611E+00 1.304248750E+00 1.304271257E+00 1.304146421E+00
1.300000000E+01 1.307872528E+00 1.308172935E+00 1.308287042E+00 1.308010915E+00
