N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.205531727E+00 1.205984275E+00 1.205834505E+00 1.204316208E+00
1.600000000E+01 1.263940663E+00 1.263364941E+00 1.263126582E+00 1.261795547E+00
1.700000000E+01 1.342531167E+00 1.341536855E+00 1.340613169E+00 1.341137717E+00
1.549996187E+01 1.237220520E+00 1.235561187E+00 1.235720005E+00 1.235512098E+00
1.649996187E+01 1.297487820E+00 1.296757491E+00 1.296822193E+00 1.296747111E+00
1.674996808E+01 1.318672123E+00 1.316834468E+00 1.317374637E+00 1.317497987E+00
1.624993176E+01 1.279206936E+00 1.279087275E+00 1.278813272E+00 1.278611548E+00
1.574996808E+01 1.250066139E+00 1.249498354E+00 1.248247069E+00 1.248257487E+00
1.524993176E+01 1.223604722E+00 1.222909574E+00 1.222657961E+00 1.222477127E+00
