N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.184343828E+00 1.179248568E+00 1.174175469E+00 1.168332222E+00
1.600000000E+01 1.252026221E+00 1.248959187E+00 1.246525459E+00 1.243262513E+00
1.700000000E+01 1.319529479E+00 1.314855533E+00 1.310946566E+00 1.309147300E+00
1.549996187E+01 1.227640843E+00 1.223684526E+00 1.221741123E+00 1.219618581E+00
1.649996187E+01 1.280579612E+00 1.276625282E+00 1.274011156E+00 1.271704094E+00
1.674996808E+01 1.298664905E+00 1.293256234E+00 1.290907266E+00 1.288667239E+00
1.624993176E+01 1.265043677E+00 1.262102521E+00 1.259414970E+00 1.257129656E+00
1.574996808E+01 1.239802605E+00 1.236953949E+00 1.233631670E+00 1.231804952E+00
1.524993176E+01 1.212262534E+00 1.208651333E+00 1.205739493E+00 1.203142424E+00
