T d154 d184 d214 d244
d 150 180 210 240
290 1.223874204E+00 1.222849883E+00 1.222008435E+00 1.221328409E+00
295 1.226866779E+00 1.225473386E+00 1.224716719E+00 1.223887900E+00
300 1.229609661E+00 1.227834461E+00 1.226835302E+00 1.226224054E+00
305 1.232540888E+00 1.230467203E+00 1.229227987E+00 1.228488540E+00
310 1.235044916E+00 1.232862083E+00 1.231113248E+00 1.230204872E+00
315 1.236454167E+00 1.233866361E+00 1.231747784E+00 1.230588210E+00
320 1.237738819E+00 1.234825691E+00 1.232162690E+00 1.230657300E+00
325 1.238244352E+00 1.234640206E+00 1.231543241E+00 1.229509208E+00
330 1.236867891E+00 1.232484976E+00 1.229033938E+00 1.226383094E+00
335 1.235305386E+00 1.230173142E+00 1.226054111E+00 1.222978631E+00
340 1.232677046E+00 1.226641156E+00 1.221880022E+00 1.218311913E+00
