N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.042935170E+00 1.017612000E+00 1.009190798E+00 1.066397854E+00 1.189334464E+00 1.231322138E+00 1.242305552E+00 1.239044380E+00 1.228174714E+00
1.016672606E+01 1.044328776E+00 1.018304257E+00 1.009707295E+00 1.067810656E+00 1.194350269E+00 1.240322938E+00 1.256070889E+00 1.258521793E+00 1.254012057E+00
1.033324570E+01 1.045252332E+00 1.018778260E+00 1.010092479E+00 1.069513291E+00 1.198238086E+00 1.247046086E+00 1.266533707E+00 1.273842502E+00 1.275307573E+00
1.049996187E+01 1.045780276E+00 1.019068327E+00 1.010366856E+00 1.071781294E+00 1.201443981E+00 1.252084806E+00 1.274361898E+00 1.285556587E+00 1.292136951E+00
1.066670514E+01 1.045961755E+00 1.019200516E+00 1.010551923E+00 1.074933911E+00 1.204363024E+00 1.255960442E+00 1.280207511E+00 1.294380683E+00 1.305079638E+00
1.083333839E+01 1.045815138E+00 1.019189474E+00 1.010666627E+00 1.079359442E+00 1.207352470E+00 1.259112018E+00 1.284640348E+00 1.301020408E+00 1.314910769E+00
1.100000000E+01 1.045326884E+00 1.019038433E+00 1.010726660E+00 1.085526126E+00 1.210744149E+00 1.261904636E+00 1.288134094E+00 1.306091493E+00 1.322397194E+00
1.116672606E+01 1.044453838E+00 1.018741952E+00 1.010746036E+00 1.093958980E+00 1.214841875E+00 1.264639423E+00 1.291073986E+00 1.310103125E+00 1.328204577E+00
1.133324570E+01 1.043130901E+00 1.018292340E+00 1.010740825E+00 1.105153107E+00 1.219892011E+00 1.267554800E+00 1.293767519E+00 1.313466222E+00 1.332876294E+00
1.149996187E+01 1.041289134E+00 1.017691659E+00 1.010735249E+00 1.119392775E+00 1.226020195E+00 1.270814043E+00 1.296449088E+00 1.316504475E+00 1.336843789E+00
1.166670514E+01 1.038891359E+00 1.016970627E+00 1.010769793E+00 1.136482566E+00 1.233149226E+00 1.274484162E+00 1.299277810E+00 1.319459275E+00 1.340439697E+00
1.183333839E+01 1.035989598E+00 1.016211474E+00 1.010909032E+00 1.155503990E+00 1.240948830E+00 1.278523190E+00 1.302333971E+00 1.322490701E+00 1.343905729E+00
1.200000000E+01 1.032794680E+00 1.015562633E+00 1.011243920E+00 1.174845224E+00 1.248891734E+00 1.282799312E+00 1.305624517E+00 1.325681475E+00 1.347399177E+00
1.216672606E+01 1.029718531E+00 1.015225624E+00 1.044732063E+00 1.192702032E+00 1.256437406E+00 1.287146615E+00 1.309103705E+00 1.329051135E+00 1.351005591E+00
1.233324570E+01 1.027320900E+00 1.015402430E+00 1.081141240E+00 1.207838046E+00 1.263240130E+00 1.291428590E+00 1.312703993E+00 1.332580597E+00 1.354759592E+00
1.249996187E+01 1.026119880E+00 1.016228324E+00 1.110237590E+00 1.220002680E+00 1.269225936E+00 1.295570500E+00 1.316364834E+00 1.336239730E+00 1.358669152E+00
1.266670514E+01 1.026356287E+00 1.017740968E+00 1.132476526E+00 1.229693456E+00 1.274507190E+00 1.299554478E+00 1.320050777E+00 1.340008442E+00 1.362735923E+00
1.283333839E+01 1.027929081E+00 1.019910323E+00 1.149652558E+00 1.237618268E+00 1.279251133E+00 1.303400389E+00 1.323757017E+00 1.343886310E+00 1.366966906E+00
1.300000000E+01 1.030580206E+00 1.022698014E+00 1.163433884E+00 1.244331579E+00 1.283605650E+00 1.307150761E+00 1.327505182E+00 1.347891132E+00 1.371376187E+00
