N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 295 2.400E-4 1.233235048E+00 1.242223232E+00
1.468000E+10 1.000E+16 295 2.400E-4 1.235676147E+00 1.242309763E+00
2.154000E+10 1.000E+16 295 2.400E-4 1.237611507E+00 1.242435768E+00
3.162000E+10 1.000E+16 295 2.400E-4 1.239153133E+00 1.242618696E+00
4.642000E+10 1.000E+16 295 2.400E-4 1.240415256E+00 1.242883040E+00
6.813000E+10 1.000E+16 295 2.400E-4 1.241513480E+00 1.243262513E+00
1.000000E+11 1.000E+16 295 2.400E-4 1.242563007E+00 1.243802243E+00
1.468000E+11 1.000E+16 295 2.400E-4 1.243678406E+00 1.244560305E+00
2.154000E+11 1.000E+16 295 2.400E-4 1.244973897E+00 1.245607491E+00
3.162000E+11 1.000E+16 295 2.400E-4 1.246561743E+00 1.247023831E+00
4.642000E+11 1.000E+16 295 2.400E-4 1.248546589E+00 1.248890562E+00
6.813000E+11 1.000E+16 295 2.400E-4 1.251015013E+00 1.251277553E+00
1.000000E+12 1.000E+16 295 2.400E-4 1.254022224E+00 1.254228155E+00
1.468000E+12 1.000E+16 295 2.400E-4 1.257580883E+00 1.257746715E+00
2.154000E+12 1.000E+16 295 2.400E-4 1.261659042E+00 1.261795547E+00
3.162000E+12 1.000E+16 295 2.400E-4 1.266192016E+00 1.266306153E+00
4.642000E+12 1.000E+16 295 2.400E-4 1.271104238E+00 1.271200537E+00
6.813000E+12 1.000E+16 295 2.400E-4 1.276328404E+00 1.276409937E+00
1.000000E+13 1.000E+16 295 2.400E-4 1.281811297E+00 1.281880289E+00
