N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+16 330 2.300E-4 2.897436E-1 2.218290E+1 4.048430E-1 7.564460E+1
1.468000E+10 1.000E+16 330 2.300E-4 2.890847E-1 2.210270E+1 4.043920E-1 7.562720E+1
2.154000E+10 1.000E+16 330 2.300E-4 2.881293E-1 2.198720E+1 4.037470E-1 7.560220E+1
3.162000E+10 1.000E+16 330 2.300E-4 2.867516E-1 2.182230E+1 4.028360E-1 7.556630E+1
4.642000E+10 1.000E+16 330 2.300E-4 2.847807E-1 2.158960E+1 4.015690E-1 7.551540E+1
6.813000E+10 1.000E+16 330 2.300E-4 2.819930E-1 2.126610E+1 3.998320E-1 7.544540E+1
1.000000E+11 1.000E+16 330 2.300E-4 2.781116E-1 2.082480E+1 3.974280E-1 7.536410E+1
1.468000E+11 1.000E+16 330 2.300E-4 2.728231E-1 2.022660E+1 3.943750E-1 7.519590E+1
2.154000E+11 1.000E+16 330 2.300E-4 2.658217E-1 1.947980E+1 3.906330E-1 7.503880E+1
3.162000E+11 1.000E+16 330 2.300E-4 2.568870E-1 1.854960E+1 3.860430E-1 7.481980E+1
4.642000E+11 1.000E+16 330 2.300E-4 2.459806E-1 1.747190E+1 3.808960E-1 7.459230E+1
6.813000E+11 1.000E+16 330 2.300E-4 2.333153E-1 1.625980E+1 3.751220E-1 7.431240E+1
1.000000E+12 1.000E+16 330 2.300E-4 2.193366E-1 1.498250E+1 3.690600E-1 7.403510E+1
1.468000E+12 1.000E+16 330 2.300E-4 2.045939E-1 1.367060E+1 3.626680E-1 7.369630E+1
2.154000E+12 1.000E+16 330 2.300E-4 1.895648E-1 1.238440E+1 3.560570E-1 7.339390E+1
3.162000E+12 1.000E+16 330 2.300E-4 1.745453E-1 1.112420E+1 3.492740E-1 7.298900E+1
4.642000E+12 1.000E+16 330 2.300E-4 1.596664E-1 9.910900E+0 3.421330E-1 7.257140E+1
6.813000E+12 1.000E+16 330 2.300E-4 1.449955E-1 8.754400E+0 3.346370E-1 7.217040E+1
1.000000E+13 1.000E+16 330 2.300E-4 1.306296E-1 7.646700E+0 3.267870E-1 7.165200E+1
1.468000E+13 1.000E+16 330 2.300E-4 1.167223E-1 6.606700E+0 3.185590E-1 7.107230E+1
2.154000E+13 1.000E+16 330 2.300E-4 1.034562E-1 5.645600E+0 3.099390E-1 7.042700E+1
3.162000E+13 1.000E+16 330 2.300E-4 9.100178E-2 4.775600E+0 3.008640E-1 6.976950E+1
4.642000E+13 1.000E+16 330 2.300E-4 7.949156E-2 3.992600E+0 2.913830E-1 6.894950E+1
6.813000E+13 1.000E+16 330 2.300E-4 6.900689E-2 3.302500E+0 2.814770E-1 6.800990E+1
1.000000E+14 1.000E+16 330 2.300E-4 5.958368E-2 2.702900E+0 2.711080E-1 6.692950E+1
