N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.038950000E-04 7.910600000E-05 6.319900000E-05 5.219000000E-05
1.600000000E+01 1.074793000E-03 9.527540000E-04 8.732850000E-04 8.195960000E-04
1.700000000E+01 1.224507200E-02 1.127295700E-02 1.065340400E-02 1.021766000E-02
1.549996187E+01 3.009990000E-04 2.681990000E-04 2.470520000E-04 2.317450000E-04
1.649996187E+01 3.678059000E-03 3.267941000E-03 3.003730000E-03 2.821139000E-03
1.674996808E+01 6.810973000E-03 6.140296000E-03 5.705522000E-03 5.399311000E-03
1.624993176E+01 1.975580000E-03 1.745803000E-03 1.598804000E-03 1.497422000E-03
1.574996808E+01 5.876310000E-04 5.237270000E-04 4.829670000E-04 4.548320000E-04
1.524993176E+01 8.991900000E-05 7.487500000E-05 6.408700000E-05 5.632000000E-05
